"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","8",1,143.518122894302,291.036245788603,291.399882152239,294.203283665515,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.722222222222222,0,6.2389936613097
"2","value_alt_offset","perc_offset","8",2,126.774127380965,257.54825476193,257.911891125566,260.715292638842,NA,0.101777776344618,NA,0.337448559670782,NA,NA,0.462962962962963,0,6.2389936613097
"3","value_alt_offset","perc_offset","8",3,127.079006935242,258.158013870483,258.521650234119,261.325051747395,NA,0.101777776344618,NA,0.32129248590154,NA,NA,0.190934647496147,0,6.2389936613097
"4","value_alt_offset","perc_offset","8",4,149.172863785443,302.345727570887,302.709363934523,305.512765447799,NA,0.101777776344618,NA,0.320987654320988,NA,NA,0.425925925925926,0,6.2389936613097
"5","value_alt_offset","perc_offset","8",5,137.749572973901,279.499145947802,279.862782311438,282.666183824714,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.574074074074074,0,6.2389936613097
"6","value_alt_offset","perc_offset","8",6,147.532802987291,299.065605974582,299.429242338218,302.232643851494,NA,0.101777776344618,NA,0.353909465020576,NA,NA,0.388888888888889,0,6.2389936613097
"7","value_alt_offset","perc_offset","8",7,126.756194166284,257.512388332568,257.876024696205,260.67942620948,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.446502057613169,0,6.2389936613097
"8","value_alt_offset","perc_offset","8",8,126.939344221,257.878688442,258.242324805637,261.045726318913,NA,0.101777776344618,NA,0.37037037037037,NA,NA,0.388888888888889,0,6.2389936613097
"9","value_alt_offset","perc_offset","8",9,137.400927591908,278.801855183817,279.165491547453,281.968893060729,NA,0.101777776344618,NA,0.320991417673834,NA,NA,0.438269723261848,0,6.2389936613097
"10","value_alt_offset","perc_offset","8",10,156.329409436583,316.658818873165,317.022455236802,319.825856750077,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.520576131687243,0,6.2389936613097
"11","value_alt_offset","perc_offset","8",11,138.360804848025,280.72160969605,281.085246059686,283.888647572962,NA,0.101777776344618,NA,0.395061728395062,NA,NA,0.574074074074074,0,6.2389936613097
"12","value_alt_offset","perc_offset","8",12,141.313825292847,286.627650585695,286.991286949331,289.794688462607,NA,0.101777776344618,NA,0.37037037037037,NA,NA,0.944444444444444,0,6.2389936613097
"13","value_alt_offset","perc_offset","8",13,144.113700489034,292.227400978067,292.591037341704,295.394438854979,NA,0.101777776344618,NA,0.362139917695473,NA,NA,0.574124879337499,0,6.2389936613097
"14","value_alt_offset","perc_offset","8",14,126.944563164362,257.889126328725,258.252762692361,261.056164205637,NA,0.101777776344618,NA,0.320987654320988,NA,NA,0.364197530864198,0,6.2389936613097
"15","value_alt_offset","perc_offset","8",15,127.407495861896,258.814991723793,259.178628087429,261.982029600705,NA,0.101777776344618,NA,0.320987654320988,NA,NA,0.434156378600823,0,6.2389936613097
"16","value_alt_offset","perc_offset","8",16,127.418427279782,258.836854559565,259.200490923201,262.003892436477,NA,0.101777776344618,NA,0.345780622872529,NA,NA,0.3559670781893,0,6.2389936613097
"17","value_alt_offset","perc_offset","8",17,137.150980345895,278.301960691791,278.665597055427,281.468998568703,NA,0.101777776344618,NA,0.345679012919273,NA,NA,0.5,0,6.2389936613097
"18","value_alt_offset","perc_offset","8",18,141.687761811703,287.375523623406,287.739159987042,290.542561500318,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.660493827160494,0,6.2389936613097
"19","value_alt_offset","perc_offset","8",19,132.233238900108,268.466477800216,268.830114163852,271.633515677128,NA,0.101777776344618,NA,0.37037037037037,NA,NA,0.251714677640604,0,6.2389936613097
"20","value_alt_offset","perc_offset","8",20,142.5510384621,289.102076924201,289.465713287837,292.269114801113,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.277777777777778,0,6.2389936613097
"21","value_alt_offset","perc_offset","8",21,132.055909719695,268.111819439389,268.475455803026,271.278857316301,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.400777320530407,0,6.2389936613097
"22","value_alt_offset","perc_offset","8",22,141.13403283082,286.268065661639,286.631702025276,289.435103538552,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.327160493827161,0,6.2389936613097
"23","value_alt_offset","perc_offset","8",23,143.849080528888,291.698161057776,292.061797421413,294.865198934688,NA,0.101777776344618,NA,0.367626886145405,NA,NA,0.598765432098765,0,6.2389936613097
"24","value_alt_offset","perc_offset","8",24,127.65905358096,259.31810716192,259.681743525556,262.485145038832,NA,0.101777776344618,NA,0.37037037037037,NA,NA,0.471193415733459,0,6.2389936613097
"25","value_alt_offset","perc_offset","8",25,152.821250066991,309.642500133981,310.006136497618,312.809538010894,NA,0.101777776344618,NA,0.362139917695473,NA,NA,0.3559670781893,0,6.2389936613097
"26","value_alt_offset","perc_offset","8",26,147.110039639056,298.220079278112,298.583715641748,301.387117155024,NA,0.101777776344618,NA,0.370370370363289,NA,NA,0.52880651467042,0,6.2389936613097
"27","value_alt_offset","perc_offset","8",27,127.115595745807,258.231191491615,258.594827855251,261.398229368527,NA,0.101777776344618,NA,0.329218106995885,NA,NA,0.327160493827161,0,6.2389936613097
"28","value_alt_offset","perc_offset","8",28,116.298535973284,236.597071946569,236.960708310205,239.764109823481,NA,0.101777776344618,NA,0.353909465020576,NA,NA,0.240740740740741,0,6.2389936613097
"29","value_alt_offset","perc_offset","8",29,127.012990304953,258.025980609907,258.389616973543,261.193018486819,NA,0.101777776344618,NA,0.345679012345679,NA,NA,0.656378600823045,0,6.2389936613097
"30","value_alt_offset","perc_offset","8",30,142.569619588386,289.139239176772,289.502875540409,292.306277053685,NA,0.101777776344618,NA,0.370336500194753,NA,NA,0.388888888888889,0,6.2389936613097
"31","value_alt_offset","full_offset","8",1,116.047460903788,240.094921807577,241.385244388222,246.428997561401,NA,0.370336500194753,NA,0.102728242645938,0.203246456332876,7.10791037951532,0.228395061728395,NA,NA
"32","value_alt_offset","full_offset","8",2,116.234423857825,240.46884771565,241.759170296295,246.802923469475,NA,0.370336500194753,NA,0.0987654320987654,0.141975308641975,4.38271604938272,0.487654321086794,NA,NA
"33","value_alt_offset","full_offset","8",3,116.083370016522,240.166740033045,241.45706261369,246.500815786869,NA,0.370336500194753,NA,0.101508916323731,0.150205761316872,5.39780521262003,0.349108367626886,NA,NA
"34","value_alt_offset","full_offset","8",4,116.34901636914,240.698032738281,241.988355318926,247.032108492105,NA,0.370336500194753,NA,0.101508916323731,0.183126944790987,5.49382716049383,0.779835390946502,NA,NA
"35","value_alt_offset","full_offset","8",5,116.126362919752,240.252725839504,241.54304842015,246.586801593329,NA,0.370336500194753,NA,0.0987654320987654,0.0404663923182442,5.49382716049383,0.450617283950617,NA,NA
"36","value_alt_offset","full_offset","8",6,116.033362804891,240.066725609783,241.357048190428,246.400801363607,NA,0.370336500194753,NA,0.0996799268404207,0.154320987654321,5.5486967675579,0.137860082304527,NA,NA
