"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","97",1,121.617059930883,247.234119861766,247.597756225402,250.401157738678,NA,-0.138222223655382,NA,-0.00364668890808206,NA,NA,0.612484734900148,0,6.5389936613097
"2","value_alt_offset","perc_offset","97",2,121.865616326998,247.731232653996,248.094869017632,250.898270530908,NA,-0.138222223655382,NA,-0.0493827160493827,NA,NA,0.240723805652932,0,6.5389936613097
"3","value_alt_offset","perc_offset","97",3,142.866988499865,289.73397699973,290.097613363366,292.901014876642,NA,-0.138222223655382,NA,0.074074074074074,NA,NA,0.166666666666667,0,6.5389936613097
"4","value_alt_offset","perc_offset","97",4,121.162178754621,246.324357509242,246.687993872879,249.491395386154,NA,-0.138222223655382,NA,-0.00823045267489708,NA,NA,0.825102903889009,0,6.5389936613097
"5","value_alt_offset","perc_offset","97",5,128.755710416012,261.511420832024,261.87505719566,264.678458708936,NA,-0.138222223655382,NA,0.148148148148148,NA,NA,0.5,0,6.5389936613097
"6","value_alt_offset","perc_offset","97",6,121.601243417059,247.202486834118,247.566123197754,250.36952471103,NA,-0.138222223655382,NA,-0.08293333190233,NA,NA,0.0555555555555556,0,6.5389936613097
"7","value_alt_offset","perc_offset","97",7,121.808138796101,247.616277592202,247.979913955838,250.783315469114,NA,-0.138222223655382,NA,-0.0493839705003315,NA,NA,0.104938271604938,0,6.5389936613097
"8","value_alt_offset","perc_offset","97",8,143.131221040599,290.262442081199,290.626078444835,293.429479958111,NA,-0.138222223655382,NA,0.0740740740811554,NA,NA,0.166666666670207,0,6.5389936613097
"9","value_alt_offset","perc_offset","97",9,121.601243417364,247.202486834728,247.566123198364,250.36952471164,NA,-0.138222223655382,NA,-0.0829311249683773,NA,NA,0.059670156388313,0,6.5389936613097
"10","value_alt_offset","perc_offset","97",10,142.540087234017,289.080174468034,289.443810831671,292.247212344946,NA,-0.138222223655382,NA,0.074074074074074,NA,NA,0.240791336929008,0,6.5389936613097
"11","value_alt_offset","perc_offset","97",11,121.671600847657,247.343201695314,247.706838058951,250.510239572227,NA,-0.138222223655382,NA,-0.0493676159851284,NA,NA,0.121399176954733,0,6.5389936613097
"12","value_alt_offset","perc_offset","97",12,120.38553852904,244.77107705808,245.134713421716,247.938114934992,NA,-0.138222223655382,NA,-0.00457247370827607,NA,NA,0.977366324835752,0,6.5389936613097
"13","value_alt_offset","perc_offset","97",13,121.56867492844,247.13734985688,247.500986220516,250.304387733792,NA,-0.138222223655382,NA,-0.00352249826415363,NA,NA,0.723593964334705,0,6.5389936613097
"14","value_alt_offset","perc_offset","97",14,149.764622923161,303.529245846323,303.892882209959,306.696283723235,NA,-0.138222223655382,NA,0.148144384795215,NA,NA,0.0925925925925926,0,6.5389936613097
"15","value_alt_offset","perc_offset","97",15,121.606144736352,247.212289472703,247.57592583634,250.379327349616,NA,-0.138222223655382,NA,-0.0740740740740741,NA,NA,0.179012345679012,0,6.5389936613097
