"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","perc_offset","perc_offset","29",1,121.90841559975,247.8168311995,248.180467563136,250.983869076412,NA,0.609996236647403,NA,NA,0.591023443806733,0.666665412215747,NA,NA,0.462962962962963
"2","perc_offset","perc_offset","29",2,121.7500596575,247.500119315,247.863755678637,250.667157191912,NA,0.609996236647403,NA,NA,0.591023443806733,0.650205761316872,NA,NA,0.166666666666667
"3","perc_offset","perc_offset","29",3,131.188183984127,266.376367968254,266.74000433189,269.543405845166,NA,0.609996236647403,NA,NA,0.591023443806733,0.644718792866941,NA,NA,0.948559670781893
"4","perc_offset","perc_offset","29",4,131.161256123956,266.322512247912,266.686148611548,269.489550124824,NA,0.609996236647403,NA,NA,0.591023443806733,0.666666666666667,NA,NA,0.648148148148148
"5","perc_offset","perc_offset","29",5,129.04400660575,262.088013211501,262.451649575137,265.255051088413,NA,0.609996236647403,NA,NA,0.591023443806733,0.641975308634894,NA,NA,0.253086419753086
"6","perc_offset","perc_offset","29",6,128.829825847083,261.659651694166,262.023288057802,264.826689571078,NA,0.609996236647403,NA,NA,0.591023443806733,0.663008687700046,NA,NA,0.351851851851852
"7","perc_offset","perc_offset","29",7,132.548988258739,269.097976517479,269.461612881115,272.265014394391,NA,0.609996236647403,NA,NA,0.591023443806733,0.666666666666667,NA,NA,0.42592028086479
"8","perc_offset","perc_offset","29",8,128.84536507936,261.690730158719,262.054366522356,264.857768035632,NA,0.609996236647403,NA,NA,0.591023443806733,0.658436213991769,NA,NA,0.602880658436214
"9","perc_offset","perc_offset","29",9,127.037256141213,258.074512282426,258.438148646062,261.241550159338,NA,0.609996236647403,NA,NA,0.591023443806733,0.650205761316872,NA,NA,0.316186556927298
"10","perc_offset","perc_offset","29",10,129.301663585647,262.603327171293,262.96696353493,265.770365048206,NA,0.609996236647403,NA,NA,0.591023443806733,0.666666666666667,NA,NA,0.829218106995885
"11","perc_offset","perc_offset","29",11,127.913931450863,259.827862901727,260.191499265363,262.994900778639,NA,0.609996236647403,NA,NA,0.591023443806733,0.666666666666667,NA,NA,0.845679012345679
"12","perc_offset","perc_offset","29",12,125.115200133393,254.230400266785,254.594036630422,257.397438143697,NA,0.609996236647403,NA,NA,0.591023443806733,0.592592592592593,NA,NA,0.12962962962963
"13","perc_offset","perc_offset","29",13,125.659038090637,255.318076181274,255.68171254491,258.485114058186,NA,0.609996236647403,NA,NA,0.591023443806733,0.633744855967078,NA,NA,0.240740740740741
"14","perc_offset","perc_offset","29",14,130.98785701033,265.97571402066,266.339350384296,269.142751897572,NA,0.609996236647403,NA,NA,0.591023443806733,0.639231824417097,NA,NA,0.292867568240564
"15","perc_offset","perc_offset","29",15,128.059487168145,260.118974336291,260.482610699927,263.286012213203,NA,0.609996236647403,NA,NA,0.591023443806733,0.614540466392318,NA,NA,0.270919067215364
