"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","94",1,159.679881593169,323.359763186339,323.723399549975,326.526801063251,NA,-0.148222223655382,NA,0.51851851851878,NA,NA,0.697530864197531,0,3.2389936613097
"2","value_alt_offset","perc_offset","94",2,151.841022476934,307.682044953867,308.045681317504,310.84908283078,NA,-0.148222223655382,NA,0.534979423868313,NA,NA,0.895061728395062,0,3.2389936613097
"3","value_alt_offset","perc_offset","94",3,154.503806312296,313.007612624593,313.371248988229,316.174650501505,NA,-0.148222223655382,NA,0.609358329522939,NA,NA,0.660493827160494,0,3.2389936613097
"4","value_alt_offset","perc_offset","94",4,153.656025845057,311.312051690114,311.675688053751,314.479089567027,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.944444444444444,0,3.2389936613097
"5","value_alt_offset","perc_offset","94",5,168.567930818388,341.135861636776,341.499498000412,344.302899513688,NA,-0.148222223655382,NA,0.592592592592593,NA,NA,0.697530794505811,0,3.2389936613097
"6","value_alt_offset","perc_offset","94",6,147.540860317508,299.081720635016,299.445356998653,302.248758511929,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.932098765432099,0,3.2389936613097
"7","value_alt_offset","perc_offset","94",7,161.629263405611,327.258526811223,327.622163174859,330.425564688135,NA,-0.148222223655382,NA,0.54320987654321,NA,NA,0.746913580246913,0,3.2389936613097
"8","value_alt_offset","perc_offset","94",8,140.596260000233,285.192520000466,285.556156364102,288.359557877378,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.771604938271605,0,3.2389936613097
"9","value_alt_offset","perc_offset","94",9,158.414647728557,320.829295457114,321.19293182075,323.996333334026,NA,-0.148222223655382,NA,0.567897471215055,NA,NA,0.671462119031087,0,3.2389936613097
"10","value_alt_offset","perc_offset","94",10,150.202419050587,304.404838101175,304.768474464811,307.571875978087,NA,-0.148222223655382,NA,0.493827160493827,NA,NA,0.944444444444444,0,3.2389936613097
"11","value_alt_offset","perc_offset","94",11,172.54189968631,349.083799372619,349.447435736256,352.250837249531,NA,-0.148222223655382,NA,0.477366255144033,NA,NA,0.833333333333333,0,3.2389936613097
"12","value_alt_offset","perc_offset","94",12,152.592802826664,309.185605653328,309.549242016964,312.35264353024,NA,-0.148222223655382,NA,0.60082304526749,NA,NA,0.907407407407407,0,3.2389936613097
"13","value_alt_offset","perc_offset","94",13,153.239404477111,310.478808954222,310.842445317858,313.645846831134,NA,-0.148222223655382,NA,0.589849108558825,NA,NA,0.866255144032922,0,3.2389936613097
"14","value_alt_offset","perc_offset","94",14,150.117613513038,304.235227026077,304.598863389713,307.402264902989,NA,-0.148222223655382,NA,0.592592592592593,NA,NA,0.868998628257887,0,3.2389936613097
"15","value_alt_offset","perc_offset","94",15,146.627440984148,297.254881968295,297.618518331931,300.421919845207,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.771604938271605,0,3.2389936613097
"16","value_alt_offset","perc_offset","94",16,150.578803202565,305.157606405131,305.521242768767,308.324644282043,NA,-0.148222223655382,NA,0.493827160493827,NA,NA,0.882716049382716,0,3.2389936613097
"17","value_alt_offset","perc_offset","94",17,160.777788788155,325.555577576309,325.919213939946,328.722615453222,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.895061728395062,0,3.2389936613097
"18","value_alt_offset","perc_offset","94",18,140.834201010649,285.668402021298,286.032038384934,288.83543989821,NA,-0.148222223655382,NA,0.592603882651132,NA,NA,0.944444444444444,0,3.2389936613097
"19","value_alt_offset","perc_offset","94",19,168.55301067132,341.10602134264,341.469657706276,344.273059219552,NA,-0.148222223655382,NA,0.54320987654321,NA,NA,0.932098765432099,0,3.2389936613097
"20","value_alt_offset","perc_offset","94",20,172.009853536832,348.019707073664,348.3833434373,351.186744950576,NA,-0.148222223655382,NA,0.54331148707006,NA,NA,0.908779172750463,0,3.2389936613097
"21","value_alt_offset","perc_offset","94",21,143.931472294787,291.862944589573,292.22658095321,295.029982466486,NA,-0.148222223655382,NA,0.584362139896451,NA,NA,0.882716049382716,0,3.2389936613097
"22","value_alt_offset","perc_offset","94",22,142.486346559128,288.972693118256,289.336329481892,292.139730995168,NA,-0.148222223655382,NA,0.592626462768209,NA,NA,0.771599293242335,0,3.2389936613097
"23","value_alt_offset","perc_offset","94",23,149.245785907704,302.491571815408,302.855208179044,305.65860969232,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.919753086419753,0,3.2389936613097
"24","value_alt_offset","perc_offset","94",24,160.013684689238,324.027369378475,324.391005742111,327.194407255387,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.932098765432099,0,3.2389936613097
"25","value_alt_offset","perc_offset","94",25,152.112352144926,308.224704289851,308.588340653487,311.391742166763,NA,-0.148222223655382,NA,0.592592592592596,NA,NA,0.981481481481481,0,3.2389936613097
"26","value_alt_offset","perc_offset","94",26,160.909120285533,325.818240571066,326.181876934703,328.985278447978,NA,-0.148222223655382,NA,0.559670781893004,NA,NA,0.993827160493827,0,3.2389936613097
"27","value_alt_offset","perc_offset","94",27,152.159684584284,308.319369168567,308.683005532204,311.48640704548,NA,-0.148222223655382,NA,0.567901234567901,NA,NA,0.993827160493827,0,3.2389936613097
"28","value_alt_offset","perc_offset","94",28,155.945771617784,315.891543235567,316.255179599204,319.05858111248,NA,-0.148222223655382,NA,0.559636911717387,NA,NA,0.969135802469136,0,3.2389936613097
"29","value_alt_offset","perc_offset","94",29,170.901448504475,345.80289700895,346.166533372586,348.969934885862,NA,-0.148222223655382,NA,0.567901188106755,NA,NA,0.95679012345679,0,3.2389936613097
"30","value_alt_offset","perc_offset","94",30,141.254968214277,286.509936428553,286.87357279219,289.676974305465,NA,-0.148222223655382,NA,0.592592592592593,NA,NA,0.685185185185185,0,3.2389936613097
"31","value_alt_offset","full_offset","94",1,115.989848043352,239.979696086705,241.27001866735,246.313771840529,NA,0.592592592592593,NA,-0.14822222786467,0.240740740740741,3.23899366182808,0.00571580035011178,NA,NA
"32","value_alt_offset","full_offset","94",2,115.989857773268,239.979715546536,241.270038127181,246.31379130036,NA,0.592592592592593,NA,-0.14818640887701,0.0185185185185185,3.23731138545902,0.00646638102818566,NA,NA
"33","value_alt_offset","full_offset","94",3,116.205622835028,240.411245670057,241.701568250702,246.745321423881,NA,0.592592592592593,NA,-0.14821897040792,0.137860150880924,3.23883554334459,0.0101191331158534,NA,NA
"34","value_alt_offset","full_offset","94",4,115.989848046534,239.979696093069,241.270018673714,246.313771846893,NA,0.592592592592593,NA,-0.148222997054758,0.132457580218479,3.23902405946321,0.019387853026018,NA,NA
"35","value_alt_offset","full_offset","94",5,115.989848129247,239.979696258493,241.270018839139,246.313772012318,NA,0.592592592592593,NA,-0.14821921133173,0.203740088025004,3.23883554334459,0.0186558627300458,NA,NA
"36","value_alt_offset","full_offset","94",6,115.989848129228,239.979696258455,241.270018839101,246.31377201228,NA,0.592592592592593,NA,-0.148219076303622,0.202348896647163,3.23883554334852,0.00610509915493914,NA,NA
"37","value_alt_offset","full_offset","94",7,115.989848043352,239.979696086705,241.27001866735,246.313771840529,NA,0.592592592592593,NA,-0.148222220974456,0.0674665673141516,3.23899362741241,0.0189324873316135,NA,NA
"38","value_alt_offset","full_offset","94",8,115.989876680026,239.979753360052,241.270075940697,246.313829113877,NA,0.592592592592593,NA,-0.148281747276873,0.240740740740741,3.24188385917225,0.0020576157498991,NA,NA
"39","value_alt_offset","full_offset","94",9,115.989848129223,239.979696258446,241.270018839091,246.31377201227,NA,0.592592592592593,NA,-0.148218964693192,0.12962962962963,3.2388355433577,0.00200680790529902,NA,NA
"40","value_alt_offset","full_offset","94",10,116.205517365735,240.41103473147,241.701357312115,246.745110485294,NA,0.592592592592593,NA,-0.148218837029519,0.290258937460725,3.23883554332098,0.00571559213534525,NA,NA
"41","value_alt_offset","full_offset","94",11,116.205539164243,240.411078328487,241.701400909132,246.745154082311,NA,0.592592592592593,NA,-0.148218970549549,0.129578894057924,3.23883554320296,0.00612377653573198,NA,NA
