"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","perc_offset","105",1,122.804755707247,249.609511414493,249.97314777813,252.776549291405,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.595336076817558,NA,NA,0.166666666666667
"2","full_offset","perc_offset","105",2,130.667860972281,265.335721944561,265.699358308198,268.502759821474,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.783950617283951
"3","full_offset","perc_offset","105",3,123.075136176818,250.150272353636,250.513908717272,253.317310230548,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.388736473098613
"4","full_offset","perc_offset","105",4,118.820782460592,241.641564921185,242.005201284821,244.808602798097,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.593507087334248,NA,NA,0.475308641975309
"5","full_offset","perc_offset","105",5,123.32488702514,250.64977405028,251.013410413917,253.816811927193,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.60082304526749,NA,NA,0.689300411522634
"6","full_offset","perc_offset","105",6,126.994166907945,257.98833381589,258.351970179527,261.155371692802,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.576131687242798,NA,NA,0.47119341563786
"7","full_offset","perc_offset","105",7,129.047399992813,262.094799985626,262.458436349262,265.261837862538,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.462962962962919
"8","full_offset","perc_offset","105",8,127.308386269889,258.616772539777,258.980408903414,261.78381041669,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592626462768209,NA,NA,0.537037037037037
"9","full_offset","perc_offset","105",9,127.889382920827,259.778765841654,260.14240220529,262.945803718566,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.701646090534979
"10","full_offset","perc_offset","105",10,137.10486188713,278.209723774259,278.573360137896,281.376761651172,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.783950617283951
"11","full_offset","perc_offset","105",11,119.06949229555,242.1389845911,242.502620954736,245.306022468012,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.587105624142661,NA,NA,0.324417009602195
"12","full_offset","perc_offset","105",12,122.892913479035,249.78582695807,250.149463321706,252.952864834982,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.232510288065844
"13","full_offset","perc_offset","105",13,125.096561475004,254.193122950008,254.556759313644,257.36016082692,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.567901234567901,NA,NA,0.240740740740741
"14","full_offset","perc_offset","105",14,126.746514507353,257.493029014705,257.856665378342,260.660066891618,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.593507087334248,NA,NA,0.513717421124829
"15","full_offset","perc_offset","105",15,128.601496750591,261.202993501182,261.566629864818,264.370031378094,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.5
"16","full_offset","perc_offset","105",16,126.229770053247,256.459540106495,256.823176470131,259.626577983407,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592596,NA,NA,0.438254669850463
"17","full_offset","perc_offset","105",17,123.439870475479,250.879740950957,251.243377314593,254.046778827869,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.60082304526749,NA,NA,0.569958847736626
"18","full_offset","perc_offset","105",18,126.785478151774,257.570956303549,257.934592667185,260.737994180461,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.635802469135802
"19","full_offset","perc_offset","105",19,116.785607582037,237.571215164074,237.934851527711,240.738253040987,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592608100886,NA,NA,0.425925298700452
"20","full_offset","perc_offset","105",20,124.142042162768,252.284084325537,252.647720689173,255.451122202449,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.613854595336077
"21","full_offset","perc_offset","105",21,125.181557581092,254.363115162185,254.726751525821,257.530153039097,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.672839506172839
"22","full_offset","perc_offset","105",22,120.857144852598,245.714289705196,246.077926068832,248.881327582108,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.141975308641975
"23","full_offset","perc_offset","105",23,118.821417636796,241.642835273591,242.006471637228,244.809873150503,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.595031245237006,NA,NA,0.574023268810649
"24","full_offset","perc_offset","105",24,126.505212364134,257.010424728267,257.374061091904,260.17746260518,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.611111111111111
"25","full_offset","perc_offset","105",25,130.385714945634,264.771429891268,265.135066254905,267.938467768181,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592287761012041,NA,NA,0.549382716049383
"26","full_offset","perc_offset","105",26,122.984024834308,249.968049668617,250.331686032253,253.135087545529,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.302469135802469
"27","full_offset","perc_offset","105",27,124.936710649575,253.873421299151,254.237057662787,257.040459176063,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592592,NA,NA,0.343621399176955
"28","full_offset","perc_offset","105",28,124.891154991518,253.782309983036,254.145946346673,256.949347859949,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.944444444444444
"29","full_offset","perc_offset","105",29,122.9384654754,249.8769309508,250.240567314437,253.043968827713,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592596355945439,NA,NA,0.166666666666667
"30","full_offset","perc_offset","105",30,124.845599307066,253.691198614132,254.054834977768,256.858236491044,NA,-0.158222223655382,0,9.1389936613097,0.421023443806733,0.592592592592593,NA,NA,0.430041152263374
"31","full_offset","full_offset","105",1,116.266624764126,240.533249528252,241.823572108897,246.867325282076,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148148935,0.388871884109361,8.82716049382716,0.166666666666667
"32","full_offset","full_offset","105",2,116.16290686225,240.3258137245,241.616136305145,246.659889478324,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.425925925925926,9.60905349794239,0.0267489479628425
"33","full_offset","full_offset","105",3,116.141021473826,240.282042947653,241.572365528298,246.616118701477,NA,0.592592592592593,NA,NA,0.430041152263374,-0.159122085048011,0.425931570955195,9.28135954884926,0.0528120713305899
"34","full_offset","full_offset","105",4,116.172135661791,240.344271323582,241.634593904227,246.678347077406,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156683432403597,0.409465020576132,8.45679012345679,0.117131534827008
"35","full_offset","full_offset","105",5,116.147880293859,240.295760587718,241.586083168363,246.629836341542,NA,0.592592592592593,NA,NA,0.430041152263374,-0.149062642889803,0.388888888888889,8.7037037037037,0.0555555555555556
"36","full_offset","full_offset","105",6,116.302215461468,240.604430922936,241.894753503581,246.93850667676,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148136858068365,0.339506172839506,8.82716049382716,0.216049382716049
"37","full_offset","full_offset","105",7,116.169041121026,240.338082242052,241.628404822697,246.672157995876,NA,0.592592592592593,NA,NA,0.430041152263374,-0.157293095564701,0.351851851851852,9.44444444444444,0.051440329218107
"38","full_offset","full_offset","105",8,116.363572959046,240.727145918092,242.017468498737,247.061221671916,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148148148,0.12962962962963,9.81481481481481,0.277777777777778
"39","full_offset","full_offset","105",9,116.144037072282,240.288074144563,241.578396725208,246.622149898388,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.438271604938272,9.0877914951989,0.0555555555555556
"40","full_offset","full_offset","105",10,116.162499743435,240.324999486869,241.615322067514,246.659075240694,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.350022862368541,8.70827617741198,0.0939643347050755
"41","full_offset","full_offset","105",11,116.16522078436,240.33044156872,241.620764149366,246.664517322545,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.425925925925926,8.82716051963891,0.0597215871564294
"42","full_offset","full_offset","105",12,116.163011635494,240.326023270989,241.616345851634,246.660099024813,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.388888888888889,9.44602505262809,0.0555555555555556
"43","full_offset","full_offset","105",13,116.167572759121,240.335145518243,241.625468098888,246.669221272067,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.427297668038409,9.0877914951989,0.131007016771382
"44","full_offset","full_offset","105",14,116.193752358726,240.387504717453,241.677827298098,246.721580471277,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148148148,0.425925925925926,8.74485596707819,0.125514403292181
"45","full_offset","full_offset","105",15,116.146032967174,240.292065934349,241.582388514994,246.626141688173,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.425925925922385,8.82716049382716,0.137860082304527
"46","full_offset","full_offset","105",16,116.201660879493,240.403321758987,241.693644339632,246.737397512811,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.38888888974928,8.82716049382716,0.05555556329908
"47","full_offset","full_offset","105",17,116.195495479352,240.390990958705,241.68131353935,246.725066712529,NA,0.592592592592593,NA,NA,0.430041152263374,-0.150891632373114,0.424554183813443,9.43072702331962,0.13145861911294
"48","full_offset","full_offset","105",18,116.172608374734,240.345216749468,241.635539330113,246.679292503292,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.425925925925926,8.70370579445528,0.0802469135802421
"49","full_offset","full_offset","105",19,116.186497159672,240.372994319344,241.663316899989,246.707070073168,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148148148,0.401234567901235,9.07407407407407,0.104938271604938
"50","full_offset","full_offset","105",20,116.260571455666,240.521142911332,241.811465491977,246.855218665156,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148147574525,0.421810699588477,8.58024691358025,0.125514403292181
"51","full_offset","full_offset","105",21,116.140734075618,240.281468151236,241.571790731882,246.615543905061,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.339506172839506,9.15637860082305,0.0679012345679013
"52","full_offset","full_offset","105",22,116.19848232376,240.396964647519,241.687287228164,246.731040401343,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148148148,0.393156531016613,8.82716049382716,0.154320987654321
"53","full_offset","full_offset","105",23,116.155549043944,240.311098087888,241.601420668533,246.645173841713,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.355967078190481,9.44444444444444,0.0674439871970736
"54","full_offset","full_offset","105",24,116.183489922378,240.366979844757,241.657302425402,246.701055598581,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.397068536300361,9.44444444157647,0.0555555555555556
"55","full_offset","full_offset","105",25,116.285613773566,240.571227547132,241.861550127777,246.905303300956,NA,0.592592592592593,NA,NA,0.430041152263374,-0.150891632373114,0.339506172839506,9.32098765432099,0.12962962962963
"56","full_offset","full_offset","105",26,116.157119265119,240.314238530238,241.604561110883,246.648314284062,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156073769433692,0.426383173296754,8.74485596707819,0.0555555555555556
"57","full_offset","full_offset","105",27,116.216686262479,240.433372524957,241.723695105602,246.767448278782,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.351851851851852,9.032921810735,0.12962962962963
"58","full_offset","full_offset","105",28,116.252955939224,240.505911878448,241.796234459094,246.839987632273,NA,0.592592592592593,NA,NA,0.430041152263374,-0.148148148169392,0.425925925925926,9.11522633744856,0.12962962962963
"59","full_offset","full_offset","105",29,116.144767001616,240.289534003231,241.579856583876,246.623609757056,NA,0.592592592592593,NA,NA,0.430041152263374,-0.159122085048011,0.405349794238683,9.07407407407407,0.0555555555555556
"60","full_offset","full_offset","105",30,116.131822033634,240.263644067269,241.553966647914,246.597719821093,NA,0.592592592592593,NA,NA,0.430041152263374,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705
"61","full_offset","value_alt_offset","105",1,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"62","full_offset","value_alt_offset","105",2,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"63","full_offset","value_alt_offset","105",3,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"64","full_offset","value_alt_offset","105",4,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"65","full_offset","value_alt_offset","105",5,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"66","full_offset","value_alt_offset","105",6,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"67","full_offset","value_alt_offset","105",7,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"68","full_offset","value_alt_offset","105",8,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"69","full_offset","value_alt_offset","105",9,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"70","full_offset","value_alt_offset","105",10,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"71","full_offset","value_alt_offset","105",11,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"72","full_offset","value_alt_offset","105",12,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"73","full_offset","value_alt_offset","105",13,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"74","full_offset","value_alt_offset","105",14,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"75","full_offset","value_alt_offset","105",15,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"76","full_offset","value_alt_offset","105",16,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"77","full_offset","value_alt_offset","105",17,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"78","full_offset","value_alt_offset","105",18,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"79","full_offset","value_alt_offset","105",19,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"80","full_offset","value_alt_offset","105",20,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"81","full_offset","value_alt_offset","105",21,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"82","full_offset","value_alt_offset","105",22,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"83","full_offset","value_alt_offset","105",23,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"84","full_offset","value_alt_offset","105",24,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"85","full_offset","value_alt_offset","105",25,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"86","full_offset","value_alt_offset","105",26,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"87","full_offset","value_alt_offset","105",27,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"88","full_offset","value_alt_offset","105",28,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"89","full_offset","value_alt_offset","105",29,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
"90","full_offset","value_alt_offset","105",30,116.146142379617,238.292284759235,239.042284759235,243.042841574603,NA,-0.156378600823045,0.339506172839492,9.43072702331962,0.055453945028705,-0.15613911942587,0.388888888888889,9.19259878121727,NA
