"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","28",1,118.114973778346,240.229947556691,240.593583920328,243.396985433604,NA,0.0617777763446177,NA,0.813595488492608,NA,NA,0.352156683432404,0,9.8389936613097
"2","value_alt_offset","perc_offset","28",2,117.390279387646,238.780558775292,239.144195138928,241.947596652204,NA,0.0617777763446177,NA,0.809327846364883,NA,NA,0.288751714677641,0,9.8389936613097
"3","value_alt_offset","perc_offset","28",3,117.369674633292,238.739349266584,239.102985630221,241.906387143496,NA,0.0617777763446177,NA,0.812680993750953,NA,NA,0.204160951074531,0,9.8389936613097
"4","value_alt_offset","perc_offset","28",4,116.926889695045,237.85377939009,238.217415753726,241.020817267002,NA,0.0617777763446177,NA,0.812071330589849,NA,NA,0.454732510288066,0,9.8389936613097
"5","value_alt_offset","perc_offset","28",5,118.23617740268,240.47235480536,240.835991168997,243.639392682272,NA,0.0617777763446177,NA,0.812071330589849,NA,NA,0.203703703703704,0,9.8389936613097
"6","value_alt_offset","perc_offset","28",6,117.831622316385,239.663244632771,240.026880996407,242.830282509683,NA,0.0617777763446177,NA,0.81390032007316,NA,NA,0.495884773662551,0,9.8389936613097
"7","value_alt_offset","perc_offset","28",7,118.771268696047,241.542537392094,241.90617375573,244.709575269006,NA,0.0617777763446177,NA,0.814814814814815,NA,NA,0.684727937814357,0,9.8389936613097
"8","value_alt_offset","perc_offset","28",8,117.849583401714,239.699166803427,240.062803167063,242.866204680339,NA,0.0617777763446177,NA,0.81390032007316,NA,NA,0.339506172839506,0,9.8389936613097
"9","value_alt_offset","perc_offset","28",9,118.788287273262,241.576574546525,241.940210910161,244.743612423437,NA,0.0617777763446177,NA,0.809327846364883,NA,NA,0.309327846364883,0,9.8389936613097
"10","value_alt_offset","perc_offset","28",10,118.346223827551,240.692447655102,241.056084018738,243.859485532014,NA,0.0617777763446177,NA,0.814509983234263,NA,NA,0.4519890260631,0,9.8389936613097
"11","value_alt_offset","perc_offset","28",11,118.070593421612,240.141186843224,240.504823206861,243.308224720137,NA,0.0617777763446177,NA,0.814509983234263,NA,NA,0.240740740740741,0,9.8389936613097
"12","value_alt_offset","perc_offset","28",12,117.831622318552,239.663244637104,240.02688100074,242.830282514016,NA,0.0617777763446177,NA,0.81390032007316,NA,NA,0.565843621399177,0,9.8389936613097
"13","value_alt_offset","perc_offset","28",13,118.700327916646,241.400655833292,241.764292196928,244.567693710204,NA,0.0617777763446177,NA,0.814814813094032,NA,NA,0.473936899862826,0,9.8389936613097
"14","value_alt_offset","perc_offset","28",14,118.101418798596,240.202837597192,240.566473960829,243.369875474105,NA,0.0617777763446177,NA,0.815118391944418,NA,NA,0.336610272824265,0,9.8389936613097
"15","value_alt_offset","perc_offset","28",15,117.354595924521,238.709191849042,239.072828212678,241.876229725954,NA,0.0617777763446177,NA,0.814509983234263,NA,NA,0.302469128058945,0,9.8389936613097
"16","value_alt_offset","perc_offset","28",16,117.811832171684,239.623664343367,239.987300707003,242.790702220279,NA,0.0617777763446177,NA,0.812037413953086,NA,NA,0.217421124828532,0,9.8389936613097
"17","value_alt_offset","perc_offset","28",17,117.920757080614,239.841514161229,240.205150524865,243.008552038141,NA,0.0617777763446177,NA,0.811156835848194,NA,NA,0.425468678555098,0,9.8389936613097
"18","value_alt_offset","perc_offset","28",18,118.112537833922,240.225075667844,240.58871203148,243.392113544756,NA,0.0617777763446177,NA,0.812071330589849,NA,NA,0.257201646090535,0,9.8389936613097
"19","value_alt_offset","perc_offset","28",19,119.671869684675,243.343739369349,243.707375732986,246.510777246262,NA,0.0617777763446177,NA,0.812071330589849,NA,NA,0.512345679012346,0,9.8389936613097
"20","value_alt_offset","perc_offset","28",20,117.761724781689,239.523449563378,239.887085927015,242.690487440291,NA,0.0617777763446177,NA,0.814509565083947,NA,NA,0.328074988568816,0,9.8389936613097
"21","value_alt_offset","perc_offset","28",21,119.122959885412,242.245919770823,242.60955613446,245.412957647736,NA,0.0617777763446177,NA,0.81390032007316,NA,NA,0.347736625514403,0,9.8389936613097
"22","value_alt_offset","perc_offset","28",22,117.813661231057,239.627322462114,239.99095882575,242.794360339026,NA,0.0617777763446177,NA,0.81390032007316,NA,NA,0.31390032007316,0,9.8389936613097
"23","value_alt_offset","perc_offset","28",23,118.678652507103,241.357305014205,241.720941377842,244.524342891117,NA,0.0617777763446177,NA,0.812071328869076,NA,NA,0.244855966791392,0,9.8389936613097
"24","value_alt_offset","perc_offset","28",24,118.251871448217,240.503742896435,240.867379260071,243.670780773347,NA,0.0617777763446177,NA,0.814814814814815,NA,NA,0.986053955189758,0,9.8389936613097
"25","value_alt_offset","perc_offset","28",25,118.153454596323,240.306909192647,240.670545556283,243.473947069559,NA,0.0617777763446177,NA,0.814814814814815,NA,NA,0.426078341716202,0,9.8389936613097
"26","value_alt_offset","perc_offset","28",26,117.387753399754,238.775506799508,239.139143163144,241.94254467642,NA,0.0617777763446177,NA,0.812680993750953,NA,NA,0.42394452065234,0,9.8389936613097
"27","value_alt_offset","perc_offset","28",27,118.263743970013,240.527487940027,240.891124303663,243.694525816939,NA,0.0617777763446177,NA,0.816643804298125,NA,NA,0.327312909617436,0,9.8389936613097
"28","value_alt_offset","perc_offset","28",28,118.734422621495,241.46884524299,241.832481606626,244.635883119902,NA,0.0617777763446177,NA,0.813899901922843,NA,NA,0.317558299039781,0,9.8389936613097
"29","value_alt_offset","perc_offset","28",29,118.230448972538,240.460897945075,240.824534308712,243.627935821987,NA,0.0617777763446177,NA,0.814509983234263,NA,NA,0.610501447950008,0,9.8389936613097
"30","value_alt_offset","perc_offset","28",30,119.160561727305,242.321123454611,242.684759818247,245.488161331523,NA,0.0617777763446177,NA,0.814814814814805,NA,NA,0.301097393689986,0,9.8389936613097
"31","value_alt_offset","full_offset","28",1,116.016238316352,240.032476632703,241.322799213348,246.366552386528,NA,0.814814814814805,NA,0.0631001371742113,0.260402377686328,9.50388660265203,0.132830361321022,NA,NA
"32","value_alt_offset","full_offset","28",2,115.989848908204,239.979697816408,241.270020397053,246.313773570233,NA,0.814814814814805,NA,0.0617779458742049,0.310699588477366,9.83225865217469,0.0227855334207686,NA,NA
"33","value_alt_offset","full_offset","28",3,115.989848049281,239.979696098562,241.270018679207,246.313771852387,NA,0.814814814814805,NA,0.0617779458742049,0.356460077412168,9.8384361261802,0.0184551687456055,NA,NA
"34","value_alt_offset","full_offset","28",4,116.012836987159,240.025673974319,241.315996554964,246.359749728143,NA,0.814814814814805,NA,0.0617779458742049,0.129324798049078,8.88886066374254,0.0113493313462831,NA,NA
"35","value_alt_offset","full_offset","28",5,116.006431767764,240.012863535527,241.303186116173,246.346939289352,NA,0.814814814814805,NA,0.0621868968835046,0.202331961592401,9.82395976223137,0.131001371752735,NA,NA
"36","value_alt_offset","full_offset","28",6,116.035142187977,240.070284375953,241.360606956598,246.404360129778,NA,0.814814814814805,NA,0.0594434126585386,0.228395061728395,9.77366255144033,0.114540466392318,NA,NA
"37","value_alt_offset","full_offset","28",7,116.004670790535,240.00934158107,241.299664161715,246.343417334894,NA,0.814814814814805,NA,0.0631001371742113,0.0546410608139003,9.85850734136056,0.112711476909008,NA,NA
"38","value_alt_offset","full_offset","28",8,116.03944057118,240.07888114236,241.369203723005,246.412956896184,NA,0.814814814814805,NA,0.0603567906119007,0.187242799214301,8.83935375704923,0.117283950617284,NA,NA
"39","value_alt_offset","full_offset","28",9,115.996004604692,239.992009209385,241.28233179003,246.326084963209,NA,0.814814814814805,NA,0.0630997190238951,0.209190672153635,9.86968449931413,0.117283950617284,NA,NA
"40","value_alt_offset","full_offset","28",10,116.035268915944,240.070537831888,241.360860412533,246.404613585712,NA,0.814814814814805,NA,0.0603566529492452,0.162550813103744,9.79652468767598,0.12962962962963,NA,NA
"41","value_alt_offset","full_offset","28",11,115.990042329838,239.980084659675,241.270407240321,246.3141604135,NA,0.814814814814805,NA,0.0617787664753464,0.276404154084471,9.81888210194885,0.0304094590725563,NA,NA
"42","value_alt_offset","full_offset","28",12,116.03296623198,240.06593246396,241.356255044605,246.400008217784,NA,0.814814814814805,NA,0.0622195120345783,0.0898491083676269,8.75400092309866,0.124142661179698,NA,NA
"43","value_alt_offset","full_offset","28",13,115.992437924764,239.984875849528,241.275198430173,246.318951603352,NA,0.814814814814805,NA,0.061577233722401,0.150917035004827,9.50541703280954,0.0258407487065043,NA,NA
"44","value_alt_offset","full_offset","28",14,116.016792484145,240.033584968291,241.323907548936,246.367660722115,NA,0.814814814814805,NA,0.0631001371742113,0.278235025148605,9.97485139460448,0.130086877000457,NA,NA
"45","value_alt_offset","full_offset","28",15,116.02517732771,240.05035465542,241.340677236065,246.384430409244,NA,0.814814814814805,NA,0.0658435749380306,0.0349794238683128,9.69135802469136,0.133897270896962,NA,NA
"46","value_alt_offset","full_offset","28",16,116.016851685415,240.03370337083,241.324025951475,246.367779124654,NA,0.814814814814805,NA,0.0617777212171864,0.240586582847105,8.88888888888823,0.0142564528751396,NA,NA
"47","value_alt_offset","full_offset","28",17,116.028340064682,240.056680129364,241.347002710009,246.390755883188,NA,0.814814814814805,NA,0.062185642432556,0.23266270385612,8.82716049382716,0.12002743484225,NA,NA
"48","value_alt_offset","full_offset","28",18,116.052552515973,240.105105031947,241.395427612592,246.439180785771,NA,0.814814814814805,NA,0.0658436213991769,0.055555554695164,9.75537265660722,0.138164286659604,NA,NA
"49","value_alt_offset","full_offset","28",19,116.099722241932,240.199444483865,241.48976706451,246.533520237689,NA,0.814814814814805,NA,0.0575792985486627,0.302469135802469,8.66255144032922,0.15843621399177,NA,NA
"50","value_alt_offset","full_offset","28",20,116.104526665142,240.209053330283,241.499375910928,246.543129084108,NA,0.814814814814805,NA,0.0658436208255824,0.166615861403241,9.8559670781893,0.244855967078189,NA,NA
"51","value_alt_offset","full_offset","28",21,116.073160305566,240.146320611132,241.436643191777,246.480396364956,NA,0.814814814814805,NA,0.062185642432556,0.0541838134112064,8.75400091449474,0.0912208504801098,NA,NA
"52","value_alt_offset","full_offset","28",22,116.014602577317,240.029205154633,241.319527735278,246.363280908458,NA,0.814814814814805,NA,0.0621852242814529,0.162551440329218,9.78805737607749,0.0555555555555556,NA,NA
"53","value_alt_offset","full_offset","28",23,116.061538102663,240.123076205327,241.413398785972,246.457151959151,NA,0.814814814814805,NA,0.0631001373654094,0.10082304526749,9.88340192043896,0.240740740740741,NA,NA
"54","value_alt_offset","full_offset","28",24,116.016996322617,240.033992645235,241.32431522588,246.368068399059,NA,0.814814814814805,NA,0.0631001371742113,0.317558299039781,9.81481481481481,0.120941929583905,NA,NA
"55","value_alt_offset","full_offset","28",25,116.095115953522,240.190231907045,241.48055448769,246.524307660869,NA,0.814814814814805,NA,0.0658436213991769,0.0390946502057613,9.96570644718793,0.229766803840878,NA,NA
"56","value_alt_offset","full_offset","28",26,116.047091073732,240.094182147465,241.38450472811,246.428257901289,NA,0.814814814814805,NA,0.0631001371742113,0.0921353219911919,9.8559670781893,0.147919524462734,NA,NA
"57","value_alt_offset","full_offset","28",27,116.007592658067,240.015185316134,241.30550789678,246.349261069959,NA,0.814814814814805,NA,0.062185642432556,0.202331961591221,9.81481473737957,0.13145861911294,NA,NA
"58","value_alt_offset","full_offset","28",28,116.038207871768,240.076415743536,241.366738324181,246.41049149736,NA,0.814814814814805,NA,0.062185642432556,0.317558299039781,9.69135802469179,0.131915866483768,NA,NA
"59","value_alt_offset","full_offset","28",29,116.028887815483,240.057775630966,241.348098211611,246.39185138479,NA,0.814814814814805,NA,0.062185642432556,0.0140965789240951,8.74485596707819,0.133744855967078,NA,NA
"60","value_alt_offset","full_offset","28",30,116.036933264201,240.073866528402,241.364189109047,246.407942282226,NA,0.814814814814805,NA,0.065538789818625,0.150053345526597,8.88203017832647,0.124142661179698,NA,NA
"61","value_alt_offset","value_alt_offset","28",1,115.989848043352,237.979696086705,238.729696086705,242.730252902073,NA,0.065538789818625,NA,0.0617777753254705,0.166666666666667,9.83899342762948,NA,0.150053345526597,8.88203017832647
"62","value_alt_offset","value_alt_offset","28",2,115.989848043352,237.979696086705,238.729696086705,242.730252902073,NA,0.065538789818625,NA,0.0617777753254705,0.166666666666667,9.83899342762948,NA,0.150053345526597,8.88203017832647
"63","value_alt_offset","value_alt_offset","28",3,115.989848043352,237.979696086705,238.729696086705,242.730252902073,NA,0.065538789818625,NA,0.0617777753254705,0.166666666666667,9.83899342762948,NA,0.150053345526597,8.88203017832647
"64","value_alt_offset","value_alt_offset","28",4,115.989848043352,237.979696086705,238.729696086705,242.730252902073,NA,0.065538789818625,NA,0.0617777753254705,0.166666666666667,9.83899342762948,NA,0.150053345526597,8.88203017832647
"65","value_alt_offset","value_alt_offset","28",5,115.989848043352,237.979696086705,238.729696086705,242.730252902073,NA,0.065538789818625,NA,0.0617777753254705,0.166666666666667,9.83899342762948,NA,0.150053345526597,8.88203017832647
