"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","85",1,145.995461422441,295.990922844883,296.354559208519,299.157960721795,NA,0.131777776344618,NA,0.320987654320988,NA,NA,0.339506172839506,0,8.5389936613097
"2","value_alt_offset","perc_offset","85",2,130.670035982968,265.340071965936,265.703708329573,268.507109842849,NA,0.131777776344618,NA,0.395061728395062,NA,NA,0.808641975308642,0,8.5389936613097
"3","value_alt_offset","perc_offset","85",3,135.156083073972,274.312166147943,274.67580251158,277.479204024856,NA,0.131777776344618,NA,0.378589532986728,NA,NA,0.203246247257718,0,8.5389936613097
"4","value_alt_offset","perc_offset","85",4,125.642370117717,255.284740235434,255.64837659907,258.451778112346,NA,0.131777776344618,NA,0.386831275720165,NA,NA,0.347736625514403,0,8.5389936613097
"5","value_alt_offset","perc_offset","85",5,140.148810163058,284.297620326116,284.661256689752,287.464658203028,NA,0.131777776344618,NA,0.37037037037037,NA,NA,0.327160493827161,0,8.5389936613097
"6","value_alt_offset","perc_offset","85",6,144.913887059982,293.827774119963,294.1914104836,296.994811996876,NA,0.131777776344618,NA,0.378600823045267,NA,NA,0.537037037037037,0,8.5389936613097
"7","value_alt_offset","perc_offset","85",7,135.089026191597,274.178052383194,274.54168874683,277.345090260106,NA,0.131777776344618,NA,0.37037037037037,NA,NA,0.388888888888889,0,8.5389936613097
"8","value_alt_offset","perc_offset","85",8,139.961934922051,283.923869844101,284.287506207738,287.090907721014,NA,0.131777776344618,NA,0.386831275720165,NA,NA,0.388888888888889,0,8.5389936613097
"9","value_alt_offset","perc_offset","85",9,130.431795973378,264.863591946757,265.227228310393,268.030629823669,NA,0.131777776344618,NA,0.37037037037037,NA,NA,0.275034293552812,0,8.5389936613097
"10","value_alt_offset","perc_offset","85",10,130.870317216406,265.740634432812,266.104270796448,268.907672309724,NA,0.131777776344618,NA,0.395061728395058,NA,NA,0.722222222222222,0,8.5389936613097
"11","value_alt_offset","perc_offset","85",11,135.085143578829,274.170287157658,274.533923521295,277.337325034571,NA,0.131777776344618,NA,0.386831275720165,NA,NA,0.327160493827161,0,8.5389936613097
"12","value_alt_offset","perc_offset","85",12,145.187746577328,294.375493154657,294.739129518293,297.542531031569,NA,0.131777776344618,NA,0.37037037037037,NA,NA,0.833333333333333,0,8.5389936613097
"13","value_alt_offset","perc_offset","85",13,134.778534381449,273.557068762898,273.920705126534,276.72410663981,NA,0.131777776344618,NA,0.386831275720165,NA,NA,0.524691358024691,0,8.5389936613097
"14","value_alt_offset","perc_offset","85",14,135.274883118701,274.549766237402,274.913402601038,277.716804114314,NA,0.131777776344618,NA,0.395061728395062,NA,NA,0.216049382716049,0,8.5389936613097
"15","value_alt_offset","perc_offset","85",15,135.395644244663,274.791288489326,275.154924852962,277.958326366238,NA,0.131777776344618,NA,0.39475689681451,NA,NA,0.314814814814815,0,8.5389936613097
"16","value_alt_offset","perc_offset","85",16,125.767324294957,255.534648589914,255.89828495355,258.701686466826,NA,0.131777776344618,NA,0.378600823045267,NA,NA,0.436899862825789,0,8.5389936613097
"17","value_alt_offset","perc_offset","85",17,130.4519452238,264.9038904476,265.267526811236,268.070928324512,NA,0.131777776344618,NA,0.395061589011623,NA,NA,0.401234567901235,0,8.5389936613097
"18","value_alt_offset","perc_offset","85",18,130.458666254603,264.917332509207,265.280968872843,268.084370386119,NA,0.131777776344618,NA,0.37037037037037,NA,NA,0.166666666666667,0,8.5389936613097
"19","value_alt_offset","perc_offset","85",19,130.225848998089,264.451697996178,264.815334359814,267.61873587309,NA,0.131777776344618,NA,0.395061728395062,NA,NA,0.5,0,8.5389936613097
