"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT","omegaIN","lambdaIN"
"1","value_alt_offset","perc_offset","14",1,168.243321920921,340.486643841843,340.850280205479,343.653681718755,NA,0.0917777763446177,NA,0.534674592287764,NA,NA,0.844307270233196,0,1.5389936613097
"2","value_alt_offset","perc_offset","14",2,178.601099432492,361.202198864985,361.565835228621,364.369236741897,NA,0.0917777763446177,NA,0.444444444444415,NA,NA,0.722222222222222,0,1.5389936613097
"3","value_alt_offset","perc_offset","14",3,178.498849264506,360.997698529011,361.361334892648,364.164736405924,NA,0.0917777763446177,NA,0.518518518518518,NA,NA,0.87037037037037,0,1.5389936613097
"4","value_alt_offset","perc_offset","14",4,191.388382407491,386.776764814983,387.140401178619,389.943802691895,NA,0.0917777763446177,NA,0.469135802469136,NA,NA,0.911522633744856,0,1.5389936613097
"5","value_alt_offset","perc_offset","14",5,190.75671499175,385.5134299835,385.877066347137,388.680467860412,NA,0.0917777763446177,NA,0.469135802469136,NA,NA,0.660493827160494,0,1.5389936613097
"6","value_alt_offset","perc_offset","14",6,183.130547287587,370.261094575174,370.62473093881,373.428132452086,NA,0.0917777763446177,NA,0.444444444445231,NA,NA,0.907407407407407,0,1.5389936613097
"7","value_alt_offset","perc_offset","14",7,171.705396222901,347.410792445803,347.774428809439,350.577830322715,NA,0.0917777763446177,NA,0.54320987654321,NA,NA,0.681069958847737,0,1.5389936613097
"8","value_alt_offset","perc_offset","14",8,192.490372606762,388.980745213524,389.34438157716,392.147783090436,NA,0.0917777763446177,NA,0.592592592592593,NA,NA,0.649519890260631,0,1.5389936613097
"9","value_alt_offset","perc_offset","14",9,180.442686346932,364.885372693865,365.249009057501,368.052410570777,NA,0.0917777763446177,NA,0.493827160493827,NA,NA,0.907407407407407,0,1.5389936613097
"10","value_alt_offset","perc_offset","14",10,158.490178083611,320.980356167222,321.343992530858,324.147394044134,NA,0.0917777763446177,NA,0.600823045265129,NA,NA,0.882716049382716,0,1.5389936613097
"11","value_alt_offset","perc_offset","14",11,170.401416487429,344.802832974858,345.166469338495,347.969870851771,NA,0.0917777763446177,NA,0.54321368635694,NA,NA,0.907407408267799,0,1.5389936613097
"12","value_alt_offset","perc_offset","14",12,171.567572258782,347.135144517563,347.4987808812,350.302182394476,NA,0.0917777763446177,NA,0.518518518519305,NA,NA,0.820987654320988,0,1.5389936613097
"13","value_alt_offset","perc_offset","14",13,174.306920922774,352.613841845548,352.977478209184,355.78087972246,NA,0.0917777763446177,NA,0.551440329218107,NA,NA,0.685185185185185,0,1.5389936613097
"14","value_alt_offset","perc_offset","14",14,166.764301470013,337.528602940026,337.892239303662,340.695640816938,NA,0.0917777763446177,NA,0.567901234567901,NA,NA,0.858024691347402,0,1.5389936613097
"15","value_alt_offset","perc_offset","14",15,175.964279261404,355.928558522808,356.292194886445,359.09559639972,NA,0.0917777763446177,NA,0.521262002743484,NA,NA,0.771604938271605,0,1.5389936613097
"16","value_alt_offset","perc_offset","14",16,172.322902314027,348.645804628054,349.00944099169,351.812842504966,NA,0.0917777763446177,NA,0.54320987654321,NA,NA,0.969135825699709,0,1.5389936613097
"17","value_alt_offset","perc_offset","14",17,183.611523539444,371.223047078889,371.586683442525,374.390084955801,NA,0.0917777763446177,NA,0.584362139917695,NA,NA,0.969135802469005,0,1.5389936613097
"18","value_alt_offset","perc_offset","14",18,190.807522874955,385.615045749909,385.978682113546,388.782083626822,NA,0.0917777763446177,NA,0.444444444444444,NA,NA,0.948559670686294,0,1.5389936613097
"19","value_alt_offset","perc_offset","14",19,173.377856219237,350.755712438474,351.11934880211,353.922750315386,NA,0.0917777763446177,NA,0.584360885466747,NA,NA,0.993827160493827,0,1.5389936613097
"20","value_alt_offset","perc_offset","14",20,194.244222734358,392.488445468717,392.852081832353,395.655483345629,NA,0.0917777763446177,NA,0.502057613168724,NA,NA,0.95679012345679,0,1.5389936613097
"21","value_alt_offset","perc_offset","14",21,176.056076418265,356.11215283653,356.475789200166,359.279190713442,NA,0.0917777763446177,NA,0.592592592592855,NA,NA,0.846136259716507,0,1.5389936613097
"22","value_alt_offset","perc_offset","14",22,173.455743569327,350.911487138653,351.27512350229,354.078525015565,NA,0.0917777763446177,NA,0.452673642668393,NA,NA,0.796296296292756,0,1.5389936613097
