"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","perc_offset","perc_offset","92",1,126.603397296915,257.206794593831,257.570430957467,260.373832470743,NA,0.689996236647403,NA,NA,0.741023443806733,0.699554607190638,NA,NA,0.833333333333333
"2","perc_offset","perc_offset","92",2,122.904435785093,249.808871570187,250.172507933823,252.975909447099,NA,0.689996236647403,NA,NA,0.741023443806733,0.707818930041152,NA,NA,0.47119341563786
"3","perc_offset","perc_offset","92",3,124.9770694605,253.954138921,254.317775284636,257.121176797912,NA,0.689996236647403,NA,NA,0.741023443806733,0.74063913021389,NA,NA,0.58641975308642
"4","perc_offset","perc_offset","92",4,122.609208913432,249.218417826864,249.5820541905,252.385455703776,NA,0.689996236647403,NA,NA,0.741023443806733,0.716083252891666,NA,NA,0.240740740740741
"5","perc_offset","perc_offset","92",5,122.628714509937,249.257429019875,249.621065383511,252.424466896787,NA,0.689996236647403,NA,NA,0.741023443806733,0.724279835390946,NA,NA,0.534293552812071
"6","perc_offset","perc_offset","92",6,125.233813060774,254.467626121549,254.831262485185,257.634663998461,NA,0.689996236647403,NA,NA,0.741023443806733,0.718792866941015,NA,NA,0.343621399176955
"7","perc_offset","perc_offset","92",7,126.003573560017,256.007147120034,256.370783483671,259.174184996947,NA,0.689996236647403,NA,NA,0.741023443806733,0.715134887974394,NA,NA,0.606995884773663
"8","perc_offset","perc_offset","92",8,125.241163919484,254.482327838969,254.845964202605,257.649365715881,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.561728395061728
"9","perc_offset","perc_offset","92",9,123.86750541291,251.735010825819,252.098647189455,254.902048702731,NA,0.689996236647403,NA,NA,0.741023443806733,0.715744551135497,NA,NA,0.602880658436214
"10","perc_offset","perc_offset","92",10,126.276850822414,256.553701644827,256.917338008464,259.72073952174,NA,0.689996236647403,NA,NA,0.741023443806733,0.650205761316872,NA,NA,0.376543209876543
"11","perc_offset","perc_offset","92",11,128.631776122721,261.263552245441,261.627188609078,264.430590122353,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.537190080052787
"12","perc_offset","perc_offset","92",12,127.439975000858,258.879950001716,259.243586365353,262.046987878629,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.549382716049383
"13","perc_offset","perc_offset","92",13,122.642566924015,249.285133848031,249.648770211667,252.452171724943,NA,0.689996236647403,NA,NA,0.741023443806733,0.74074074074074,NA,NA,0.598765432098765
"14","perc_offset","perc_offset","92",14,121.960369952879,247.920739905757,248.284376269394,251.08777778267,NA,0.689996236647403,NA,NA,0.741023443806733,0.691358024691358,NA,NA,0.430041152263374
"15","perc_offset","perc_offset","92",15,122.877127918189,249.754255836378,250.117892200014,252.92129371329,NA,0.689996236647403,NA,NA,0.741023443806733,0.663923182441672,NA,NA,0.611111111111106
"16","perc_offset","perc_offset","92",16,124.132605987606,252.265211975212,252.628848338848,255.432249852124,NA,0.689996236647403,NA,NA,0.741023443806733,0.699588477366255,NA,NA,0.302469139244036
"17","perc_offset","perc_offset","92",17,125.241163938623,254.482327877246,254.845964240882,257.649365754158,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049377553699,NA,NA,0.450617283950617
"18","perc_offset","perc_offset","92",18,124.802042816305,253.60408563261,253.967721996247,256.771123509523,NA,0.689996236647403,NA,NA,0.741023443806733,0.718792866941015,NA,NA,0.446502057613169
"19","perc_offset","perc_offset","92",19,123.160625425353,250.321250850705,250.684887214341,253.488288727617,NA,0.689996236647403,NA,NA,0.741023443806733,0.691358024691358,NA,NA,0.512345679012346
"20","perc_offset","perc_offset","92",20,120.528037937974,245.056075875948,245.419712239584,248.22311375286,NA,0.689996236647403,NA,NA,0.741023443806733,0.705989940557842,NA,NA,0.377000457247371
"21","perc_offset","perc_offset","92",21,125.056372757133,254.112745514267,254.476381877903,257.279783391179,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.547553726566072
"22","perc_offset","perc_offset","92",22,126.217550183888,256.435100367776,256.798736731412,259.602138244688,NA,0.689996236647403,NA,NA,0.741023443806733,0.74074074074074,NA,NA,0.612482853223594
"23","perc_offset","perc_offset","92",23,123.626403908386,251.252807816773,251.616444180409,254.419845693685,NA,0.689996236647403,NA,NA,0.741023443806733,0.713305898491083,NA,NA,0.697530864197531
"24","perc_offset","perc_offset","92",24,126.532226518903,257.064453037806,257.428089401442,260.231490914718,NA,0.689996236647403,NA,NA,0.741023443806733,0.666666666666667,NA,NA,0.722222222222222
"25","perc_offset","perc_offset","92",25,122.857561675759,249.715123351519,250.078759715155,252.882161228431,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.524690800490936
"26","perc_offset","perc_offset","92",26,125.378057968744,254.756115937489,255.119752301125,257.923153814401,NA,0.689996236647403,NA,NA,0.741023443806733,0.74074074074074,NA,NA,0.722222222222222
"27","perc_offset","perc_offset","92",27,121.665760553897,247.331521107794,247.695157471431,250.498558984706,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.388888888888889
"28","perc_offset","perc_offset","92",28,122.681216942054,249.362433884108,249.726070247744,252.52947176102,NA,0.689996236647403,NA,NA,0.741023443806733,0.715134887974394,NA,NA,0.300640146319159
"29","perc_offset","perc_offset","92",29,125.403715942111,254.807431884222,255.171068247859,257.974469761134,NA,0.689996236647403,NA,NA,0.741023443806733,0.699588477366255,NA,NA,0.611568358481939
"30","perc_offset","perc_offset","92",30,126.432965041347,256.865930082693,257.22956644633,260.032967959606,NA,0.689996236647403,NA,NA,0.741023443806733,0.716049382716049,NA,NA,0.672839506172839
"31","perc_offset","full_offset","92",1,124.794188521653,257.588377043307,258.878699623952,263.922452797131,NA,0.716049382716049,NA,NA,0.672839506172839,0.74074074074074,0.944444444444444,0.555555555555556,0.833333333333333
"32","perc_offset","full_offset","92",2,123.397835709421,254.795671418841,256.085993999486,261.129747172666,NA,0.716049382716049,NA,NA,0.672839506172839,0.691358024691358,0.5,0.925928016677507,0.5
"33","perc_offset","full_offset","92",3,121.751461332197,251.502922664394,252.793245245039,257.836998418218,NA,0.716049382716049,NA,NA,0.672839506172839,0.666666666666667,0.722222222222222,0.569272976680384,0.944444444444444
"34","perc_offset","full_offset","92",4,122.634283968126,253.268567936251,254.558890516896,259.602643690076,NA,0.716049382716049,NA,NA,0.672839506172839,0.666362253236431,0.981481481481481,0.555555555555556,0.537037037026415
"35","perc_offset","full_offset","92",5,126.961891846928,261.923783693855,263.214106274501,268.25785944768,NA,0.716049382716049,NA,NA,0.672839506172839,0.74074074074074,0.796296296296296,0.185185185185185,0.611111111114652
"36","perc_offset","full_offset","92",6,122.027788196378,252.055576392755,253.345898973401,258.38965214658,NA,0.716049382716049,NA,NA,0.672839506172839,0.716048964565733,0.611111320154403,0.185185185185185,0.611111111111111
