"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","perc_offset","118",1,144.02601818748,292.05203637496,292.415672738597,295.219074251873,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.29633016640818,NA,NA,0.425920280896656
"2","full_offset","perc_offset","118",2,139.437712416511,282.875424833022,283.239061196659,286.042462709935,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.305441243712849,NA,NA,0.500152415790276
"3","full_offset","perc_offset","118",3,126.831640388473,257.663280776947,258.026917140583,260.830318653859,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.320377991159884,NA,NA,0.672839506172839
"4","full_offset","perc_offset","118",4,159.946549174704,323.893098349407,324.256734713043,327.060136226319,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.345374180765127,NA,NA,0.421810699588477
"5","full_offset","perc_offset","118",5,137.772989207852,279.545978415703,279.90961477934,282.713016292616,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.323731138545954,NA,NA,0.397119341563786
"6","full_offset","perc_offset","118",6,154.972325319593,313.944650639187,314.308287002823,317.111688516099,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.320987654320988,NA,NA,0.562338058222832
"7","full_offset","perc_offset","118",7,156.762830782109,317.525661564218,317.889297927854,320.69269944113,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.320987656041771,NA,NA,0.944444444444444
"8","full_offset","perc_offset","118",8,122.642342906823,249.284685813646,249.648322177282,252.451723690558,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.37037037037037,NA,NA,0.623456790123457
"9","full_offset","perc_offset","118",9,133.307407747473,270.614815494947,270.978451858583,273.781853371859,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.345679012345679,NA,NA,0.512345702242919
"10","full_offset","perc_offset","118",10,131.809667125158,267.619334250316,267.982970613953,270.786372127228,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.345679012345679,NA,NA,0.216049382716049
"11","full_offset","perc_offset","118",11,147.927894976743,299.855789953486,300.219426317122,303.022827830398,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.37026875984352,NA,NA,0.611111111111111
"12","full_offset","perc_offset","118",12,133.0084102889,270.016820577801,270.380456941437,273.183858454713,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.345679012345679,NA,NA,0.462962962962963
"13","full_offset","perc_offset","118",13,137.771756555176,279.543513110352,279.907149473988,282.710550987264,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.34566772228714,NA,NA,0.388888888888889
"14","full_offset","perc_offset","118",14,153.837996348243,311.675992696487,312.039629060123,314.843030573399,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.345645142170062,NA,NA,0.43828854002608
"15","full_offset","perc_offset","118",15,137.468698923608,278.937397847216,279.301034210852,282.104435724128,NA,-0.158222223655382,0,9.3389936613097,0.641023443806733,0.353909465020576,NA,NA,0.253086419753086
