"","model_sim","model_fit","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","perc_offset","27",1,139.8024145706,283.604829141201,283.968465504837,286.771867018113,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.123456795285807,NA,NA,0.462963035235857
"2","full_offset","perc_offset","27",2,162.63224115739,329.264482314779,329.628118678416,332.431520191692,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222222222,NA,NA,0.763374485596708
"3","full_offset","perc_offset","27",3,160.825194821745,325.65038964349,326.014026007126,328.817427520402,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222222222,NA,NA,0.611111041419392
"4","full_offset","perc_offset","27",4,153.268310887774,310.536621775548,310.900258139184,313.70365965246,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.181066195494891,NA,NA,0.685185192928709
"5","full_offset","perc_offset","27",5,157.152685086246,318.305370172492,318.669006536128,321.472408049404,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222200978,NA,NA,0.537037037037037
"6","full_offset","perc_offset","27",6,197.387426265785,398.774852531569,399.138488895206,401.941890408482,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222222222,NA,NA,0.833333333333333
"7","full_offset","perc_offset","27",7,145.638826298273,295.277652596546,295.641288960182,298.444690473458,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.271604938271605,NA,NA,0.5
"8","full_offset","perc_offset","27",8,159.039344148752,322.078688297504,322.442324661141,325.245726174416,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222795817,NA,NA,0.388888888888889
"9","full_offset","perc_offset","27",9,161.700802128026,327.401604256053,327.765240619689,330.568642132965,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.246812387870379,NA,NA,0.302469135802469
"10","full_offset","perc_offset","27",10,143.134069017705,290.268138035409,290.631774399045,293.435175912321,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222215151,NA,NA,0.273662551440329
"11","full_offset","perc_offset","27",11,155.281916462498,314.563832924997,314.927469288633,317.730870801909,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.148148148148148,NA,NA,0.574074074074074
"12","full_offset","perc_offset","27",12,152.154054129587,308.308108259175,308.671744622811,311.475146136087,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222222222,NA,NA,0.425925925925926
"13","full_offset","perc_offset","27",13,153.164670207523,310.329340415045,310.692976778681,313.496378291957,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222218464031726,NA,NA,0.981481481481481
"14","full_offset","perc_offset","27",14,153.580598122244,311.161196244488,311.524832608124,314.3282341214,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.246913580246914,NA,NA,0.314814814814815
"15","full_offset","perc_offset","27",15,166.468588929502,336.937177859004,337.30081422264,340.104215735916,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222222222795817,NA,NA,0.722222222222222
"16","full_offset","perc_offset","27",16,167.279977891273,338.559955782546,338.923592146183,341.726993659459,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.221917375154622,NA,NA,0.388888888888889
"17","full_offset","perc_offset","27",17,138.486522491427,280.973044982853,281.33668134649,284.140082859766,NA,-0.0482222236553823,0,2.8389936613097,0.131023443806733,0.222225986148663,NA,NA,0.48765431840648
