"","matrix...nrow...iter.","sub","v0_rw_base_learnR3","alpha_rw_base_learnR3","v0_rw_base_learnR3X","alpha_rw_base_learnR3X","ll_rw_base_learnR3X","AIC_rw_base_learnR3X","AICc_rw_base_learnR3X","BIC_rw_base_learnR3X","v0_rw_base_learnR2","alpha_rw_base_learnR2","v0_rw_base_learnR2X","alpha_rw_base_learnR2X","ll_rw_base_learnR2X","AIC_rw_base_learnR2X","AICc_rw_base_learnR2X","BIC_rw_base_learnR2X","v0_rw_base_learnR1","alpha_rw_base_learnR1","v0_rw_base_learnR1X","alpha_rw_base_learnR1X","ll_rw_base_learnR1X","AIC_rw_base_learnR1X","AICc_rw_base_learnR1X","BIC_rw_base_learnR1X","alpha_rw_fix_learnR3","alpha_rw_fix_learnR3X","ll_rw_fix_learnR3X","AIC_rw_fix_learnR3X","AICc_rw_fix_learnR3X","BIC_rw_fix_learnR3X","alpha_rw_fix_learnR2","alpha_rw_fix_learnR2X","ll_rw_fix_learnR2X","AIC_rw_fix_learnR2X","AICc_rw_fix_learnR2X","BIC_rw_fix_learnR2X","alpha_rw_fix_learnR1","alpha_rw_fix_learnR1X","ll_rw_fix_learnR1X","AIC_rw_fix_learnR1X","AICc_rw_fix_learnR1X","BIC_rw_fix_learnR1X"
"1",NA,"l7kobq2fs7s15go",1.53021926587382e-13,0.208729427275588,1.53021926587382e-13,0.208729427275588,6.46038595242515,16.9207719048503,17.4922004762789,19.2768795655462,0.499949171506002,0.000101469852824462,0.499949171506002,0.000101469852824462,6.4438804468529,16.8877608937058,17.4591894651344,19.2438685544017,0.999999999999978,0.168891666508896,0.999999999999978,0.168891666508896,6.4520209940114,16.9040419880228,17.4754705594514,19.2601496487187,0.158077504115804,0.158077504115804,6.47231042763409,14.9446208552682,15.1264390370864,16.1226746856161,1.95978088882531e-09,1.95978088882531e-09,6.4438804468529,14.8877608937058,15.069579075524,16.0658147240537,0.302377594437301,0.302377594437301,6.46491740557199,14.929834811144,15.1116529929622,16.1078886414919
