"","matrix...nrow...iter.","sub","v0_rw_base_learnR1","alpha_rw_base_learnR1","v0_rw_base_learnR1X","alpha_rw_base_learnR1X","ll_rw_base_learnR1X","AIC_rw_base_learnR1X","AICc_rw_base_learnR1X","BIC_rw_base_learnR1X","v0_rw_base_learnR2","alpha_rw_base_learnR2","v0_rw_base_learnR2X","alpha_rw_base_learnR2X","ll_rw_base_learnR2X","AIC_rw_base_learnR2X","AICc_rw_base_learnR2X","BIC_rw_base_learnR2X","v0_rw_base_learnR3","alpha_rw_base_learnR3","v0_rw_base_learnR3X","alpha_rw_base_learnR3X","ll_rw_base_learnR3X","AIC_rw_base_learnR3X","AICc_rw_base_learnR3X","BIC_rw_base_learnR3X","alpha_rw_fix_learnR1","alpha_rw_fix_learnR1X","ll_rw_fix_learnR1X","AIC_rw_fix_learnR1X","AICc_rw_fix_learnR1X","BIC_rw_fix_learnR1X","alpha_rw_fix_learnR2","alpha_rw_fix_learnR2X","ll_rw_fix_learnR2X","AIC_rw_fix_learnR2X","AICc_rw_fix_learnR2X","BIC_rw_fix_learnR2X","alpha_rw_fix_learnR3","alpha_rw_fix_learnR3X","ll_rw_fix_learnR3X","AIC_rw_fix_learnR3X","AICc_rw_fix_learnR3X","BIC_rw_fix_learnR3X"
"1",NA,"hm4cdxlz8t0281v",0.260000002780794,2.02656827644663e-14,0.260000002780794,2.02656827644663e-14,6.46636170313728,16.9327234062746,17.5041519777031,19.2888310669705,0.425000001604225,6.58053256745773e-16,0.425000001604225,6.58053256745773e-16,6.54941745613037,17.0988349122607,17.6702634836893,19.4549425729566,0.80635873491164,0.0189845702765607,0.80635873491164,0.0189845702765607,6.4438804468529,16.8877608937058,17.4591894651344,19.2438685544017,0.182514780503245,0.182514780503245,6.60509113501951,15.210182270039,15.3920004518572,16.388236100387,0.0236470486894323,0.0236470486894323,6.67079615907224,15.3415923181445,15.5234104999627,16.5196461484924,0.137098141015803,0.137098141015803,6.84431503300059,15.6886300660012,15.8704482478194,16.8666838963491
