"","matrix...nrow...iter.","sub","v0_rw_base_learnR2","alpha_rw_base_learnR2","v0_rw_base_learnR2X","alpha_rw_base_learnR2X","ll_rw_base_learnR2X","AIC_rw_base_learnR2X","AICc_rw_base_learnR2X","BIC_rw_base_learnR2X","v0_rw_base_learnR3","alpha_rw_base_learnR3","v0_rw_base_learnR3X","alpha_rw_base_learnR3X","ll_rw_base_learnR3X","AIC_rw_base_learnR3X","AICc_rw_base_learnR3X","BIC_rw_base_learnR3X","v0_rw_base_learnR1","alpha_rw_base_learnR1","v0_rw_base_learnR1X","alpha_rw_base_learnR1X","ll_rw_base_learnR1X","AIC_rw_base_learnR1X","AICc_rw_base_learnR1X","BIC_rw_base_learnR1X","alpha_rw_fix_learnR2","alpha_rw_fix_learnR2X","ll_rw_fix_learnR2X","AIC_rw_fix_learnR2X","AICc_rw_fix_learnR2X","BIC_rw_fix_learnR2X","alpha_rw_fix_learnR3","alpha_rw_fix_learnR3X","ll_rw_fix_learnR3X","AIC_rw_fix_learnR3X","AICc_rw_fix_learnR3X","BIC_rw_fix_learnR3X","alpha_rw_fix_learnR1","alpha_rw_fix_learnR1X","ll_rw_fix_learnR1X","AIC_rw_fix_learnR1X","AICc_rw_fix_learnR1X","BIC_rw_fix_learnR1X"
"1",NA,"as5hvtlqa9ouc2z",0.610000005374781,8.37939765990916e-16,0.610000005374781,8.37939765990916e-16,6.46636170313728,16.9327234062746,17.5041519777031,19.2888310669705,0.840000016218063,2.18846613476726e-14,0.840000016218063,2.18846613476726e-14,6.44637836421438,16.8927567284288,17.4641852998573,19.2488643891247,0.36000000164053,2.4569183491972e-15,0.36000000164053,2.4569183491972e-15,6.44637836421437,16.8927567284287,17.4641852998573,19.2488643891246,6.58053256745773e-16,6.58053256745773e-16,6.76860971300284,15.5372194260057,15.7190376078239,16.7152732563536,0.523536572544122,0.523536572544122,6.47595619096365,14.9519123819273,15.1337305637455,16.1299662122752,0.0586472550789589,0.0586472550789589,6.47921932945327,14.9584386589065,15.1402568407247,16.1364924892545
