"","matrix...nrow...iter.","sub","v0_rw_base_learnR2","alpha_rw_base_learnR2","v0_rw_base_learnR2X","alpha_rw_base_learnR2X","ll_rw_base_learnR2X","AIC_rw_base_learnR2X","AICc_rw_base_learnR2X","BIC_rw_base_learnR2X","v0_rw_base_learnR3","alpha_rw_base_learnR3","v0_rw_base_learnR3X","alpha_rw_base_learnR3X","ll_rw_base_learnR3X","AIC_rw_base_learnR3X","AICc_rw_base_learnR3X","BIC_rw_base_learnR3X","v0_rw_base_learnR1","alpha_rw_base_learnR1","v0_rw_base_learnR1X","alpha_rw_base_learnR1X","ll_rw_base_learnR1X","AIC_rw_base_learnR1X","AICc_rw_base_learnR1X","BIC_rw_base_learnR1X","alpha_rw_fix_learnR2","alpha_rw_fix_learnR2X","ll_rw_fix_learnR2X","AIC_rw_fix_learnR2X","AICc_rw_fix_learnR2X","BIC_rw_fix_learnR2X","alpha_rw_fix_learnR3","alpha_rw_fix_learnR3X","ll_rw_fix_learnR3X","AIC_rw_fix_learnR3X","AICc_rw_fix_learnR3X","BIC_rw_fix_learnR3X","alpha_rw_fix_learnR1","alpha_rw_fix_learnR1X","ll_rw_fix_learnR1X","AIC_rw_fix_learnR1X","AICc_rw_fix_learnR1X","BIC_rw_fix_learnR1X"
"1",NA,"pojfe0tpsdoned2",0.599167553606364,0.191930549909558,0.599167553606364,0.191930549909558,6.4438804468529,16.8877608937058,17.4591894651344,19.2438685544017,0.750012701305234,5.0762674041256e-05,0.750012701305234,5.0762674041256e-05,6.4438804468529,16.8877608937058,17.4591894651344,19.2438685544017,0.249999998350916,3.87136898411106e-09,0.249999998350916,3.87136898411106e-09,6.4438804468529,16.8877608937058,17.4591894651344,19.2438685544017,0.186557088621097,0.186557088621097,6.44493459839159,14.8898691967832,15.0716873786014,16.0679230271311,0.270216389126263,0.270216389126263,6.46673176438328,14.9334635287666,15.1152817105847,16.1115173591145,0.142725441916417,0.142725441916417,6.57341199456735,15.1468239891347,15.3286421709529,16.3248778194826
