"","matrix...nrow...iter...K.","sub","iter","fold","offset_value_alt_offsetR1P1","omega_value_alt_offsetR1P1","lambda_value_alt_offsetR1P1","mae_value_alt_offsetR1P1","rmse_value_alt_offsetR1P1","spearman_value_alt_offsetR1P1","offset_value_alt_offsetR2P2","omega_value_alt_offsetR2P2","lambda_value_alt_offsetR2P2","mae_value_alt_offsetR2P2","rmse_value_alt_offsetR2P2","spearman_value_alt_offsetR2P2","offset_value_alt_offsetR3P1","omega_value_alt_offsetR3P1","lambda_value_alt_offsetR3P1","mae_value_alt_offsetR3P1","rmse_value_alt_offsetR3P1","spearman_value_alt_offsetR3P1","offset_value_alt_offsetR1P2","omega_value_alt_offsetR1P2","lambda_value_alt_offsetR1P2","mae_value_alt_offsetR1P2","rmse_value_alt_offsetR1P2","spearman_value_alt_offsetR1P2","offset_value_alt_offsetR2P1","omega_value_alt_offsetR2P1","lambda_value_alt_offsetR2P1","mae_value_alt_offsetR2P1","rmse_value_alt_offsetR2P1","spearman_value_alt_offsetR2P1","offset_value_alt_offsetR3P2","omega_value_alt_offsetR3P2","lambda_value_alt_offsetR3P2","mae_value_alt_offsetR3P2","rmse_value_alt_offsetR3P2","spearman_value_alt_offsetR3P2","rho_perc_estR1P1","mae_perc_estR1P1","rmse_perc_estR1P1","spearman_perc_estR1P1","rho_perc_estR2P2","mae_perc_estR2P2","rmse_perc_estR2P2","spearman_perc_estR2P2","rho_perc_estR3P1","mae_perc_estR3P1","rmse_perc_estR3P1","spearman_perc_estR3P1","rho_perc_estR1P2","mae_perc_estR1P2","rmse_perc_estR1P2","spearman_perc_estR1P2","rho_perc_estR2P1","mae_perc_estR2P1","rmse_perc_estR2P1","spearman_perc_estR2P1","rho_perc_estR3P2","mae_perc_estR3P2","rmse_perc_estR3P2","spearman_perc_estR3P2"
"1",NA,"x6cu75oy88jq32r",1,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.969135802469136,0.485,0.592072630679716,0.247435829652697,0.883173296753544,0.715,0.754072277702874,NA,0.494970278920896,0.38625,0.504640961476573,0.577350269189626,0.463725041914342,0.25625,0.302716864412936,NA,0.707133058984911,0.6075,0.694514218716939,NA,0.336305441243713,0.41,0.592726749860338,0.0834783871129682
"2",NA,"x6cu75oy88jq32r",2,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.918838591678098,0.61,0.673832323356486,-0.412393049421161,0.699817101051669,0.6675,0.717094833337962,-0.382546027838003,0.462962962962963,0.40125,0.519290381193413,0.281718084909506,0.265578861782914,0.285,0.320702354216492,-0.414869906822511,0.231138545953361,0.29,0.443395985547907,0.850230301897704,0.244398719707362,0.3075,0.498823616120969,0.500870322677809
"3",NA,"x6cu75oy88jq32r",3,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.577732053040695,0.5125,0.621912373248836,-0.0824786098842323,0.47119341563786,0.715,0.754072277702874,NA,0.323959762231367,0.38625,0.504640961476573,0.577350269189626,0.380201188843164,0.21,0.271293199325011,0.165947962729004,0.717649748513946,0.6075,0.694514218716939,NA,0.242112482853224,0.4325,0.611412299516456,NA
"4",NA,"x6cu75oy88jq32r",4,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.969135802469136,0.56125,0.634950785494435,-0.251976315339485,0.785779606767261,0.6475,0.724862055842351,-0.333913548451873,0.495427526291724,0.41125,0.52883125853149,0.412393049421161,0.388431641518061,0.25625,0.302716864412936,NA,0.574074074074074,0.4975,0.619152646768146,0.497843888187013,0.344078646547782,0.285,0.475736271478221,0.446303699144337
"5",NA,"x6cu75oy88jq32r",5,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.535665294924554,0.55125,0.643049376020224,-0.377964473009227,0.838363054412437,0.715,0.754072277702874,NA,0.379286694101509,0.51125,0.616167590838726,NA,0.0926095276792208,0.25625,0.302716864412936,NA,0.754686785550983,0.6075,0.694514218716939,NA,0.77251943301326,0.6825,0.789825930189684,-0.765092055676006
"6",NA,"x6cu75oy88jq32r",6,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.41358024691358,0.42625,0.541075318232129,0.251976315339485,0.608367626886145,0.635,0.702442168438086,0.0834783871129682,0.261316872427984,0.51125,0.616167590838726,NA,0.314814838045388,0.16125,0.222963001415033,0.57035182547203,0.310699588477366,0.425,0.564003546088143,0.253489700209791,0.438277249967541,0.4325,0.611412299516456,NA
"7",NA,"x6cu75oy88jq32r",7,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.8973479652492,0.47375,0.60003124918624,-0.125988157669742,0.458847736625514,0.715,0.754072277702874,NA,0.411598841639994,0.55125,0.647813630606828,-0.247435829652697,0.104938271604938,0.25625,0.302716864412936,NA,0.7008840115836,0.5225,0.637063576105242,0.0829739813645022,0.429126657521719,0.4325,0.611412299516456,NA
"8",NA,"x6cu75oy88jq32r",8,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.858024691325765,0.485,0.577321400954442,0.412393049421161,0.535208047553727,0.555,0.647939040342531,0,0.439643347050754,0.35875,0.47661567326306,0.394405318873308,0.286471122852728,0.25625,0.302716864412936,NA,0.303840877914952,0.6075,0.694514218716939,NA,0.198623177361175,0.4325,0.611412299516456,NA
"9",NA,"x6cu75oy88jq32r",9,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.747370827617741,0.52375,0.60003124918624,0,0.804526748971193,0.715,0.754072277702874,NA,0.286008230452675,0.38625,0.504640961476573,0.577350269189626,0.381268099375095,0.16125,0.222963001415033,0.57035182547203,0.768404206675811,0.6075,0.694514218716939,NA,0.25369608291419,0.3075,0.498823616120969,0.500870322677809
"10",NA,"x6cu75oy88jq32r",10,1,-0.0474168210552072,0.166666666666667,2.38300345803342,0.123337073346876,0.146147306255527,0.852776784689093,0.00956454835304266,0.166666666666667,2.49566640322839,0.129459539307595,0.161915974171078,0.895722378162644,-0.397790359966682,0.166666666666667,3.81127417856813,0.16931533550967,0.210642277067365,0.827412753818944,0.0531931108061194,0.5,2.3456790123459,0.136569425458319,0.156437989297942,0.583862194124945,-0.361741962490786,0.166666666666667,3.67368692521577,0.263699869170767,0.283477706642389,0.382716049382716,-0.399863317502549,0.166666666666667,4.10887583437777,0.246898810932599,0.26542351457863,0.950938141200067,0.664609053497942,0.57125,0.653691440971962,NA,0.579561042524006,0.715,0.754072277702874,NA,0.275034293552812,0.50875,0.614135571352124,-0.0824786098842323,0.41876238378296,0.25625,0.302716864412936,NA,0.833327688304064,0.4525,0.585533944361896,0,0.407483615302545,0.3075,0.498823616120969,0.500870322677809
