"","matrix...nrow...iter...K.","sub","iter","fold","offset_value_alt_offsetR1P2","omega_value_alt_offsetR1P2","lambda_value_alt_offsetR1P2","mae_value_alt_offsetR1P2","rmse_value_alt_offsetR1P2","spearman_value_alt_offsetR1P2","offset_value_alt_offsetR3P1","omega_value_alt_offsetR3P1","lambda_value_alt_offsetR3P1","mae_value_alt_offsetR3P1","rmse_value_alt_offsetR3P1","spearman_value_alt_offsetR3P1","offset_value_alt_offsetR2P1","omega_value_alt_offsetR2P1","lambda_value_alt_offsetR2P1","mae_value_alt_offsetR2P1","rmse_value_alt_offsetR2P1","spearman_value_alt_offsetR2P1","offset_value_alt_offsetR3P2","omega_value_alt_offsetR3P2","lambda_value_alt_offsetR3P2","mae_value_alt_offsetR3P2","rmse_value_alt_offsetR3P2","spearman_value_alt_offsetR3P2","offset_value_alt_offsetR2P2","omega_value_alt_offsetR2P2","lambda_value_alt_offsetR2P2","mae_value_alt_offsetR2P2","rmse_value_alt_offsetR2P2","spearman_value_alt_offsetR2P2","offset_value_alt_offsetR1P1","omega_value_alt_offsetR1P1","lambda_value_alt_offsetR1P1","mae_value_alt_offsetR1P1","rmse_value_alt_offsetR1P1","spearman_value_alt_offsetR1P1","rho_perc_estR1P2","mae_perc_estR1P2","rmse_perc_estR1P2","spearman_perc_estR1P2","rho_perc_estR3P1","mae_perc_estR3P1","rmse_perc_estR3P1","spearman_perc_estR3P1","rho_perc_estR2P1","mae_perc_estR2P1","rmse_perc_estR2P1","spearman_perc_estR2P1","rho_perc_estR3P2","mae_perc_estR3P2","rmse_perc_estR3P2","spearman_perc_estR3P2","rho_perc_estR2P2","mae_perc_estR2P2","rmse_perc_estR2P2","spearman_perc_estR2P2","rho_perc_estR1P1","mae_perc_estR1P1","rmse_perc_estR1P1","spearman_perc_estR1P1"
"1",NA,"9oe8onshjdy2khe",1,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.409465020576132,0.105,0.144654761414894,0.414869906822511,0.243484224965706,0.045,0.06,0.595340557787587,0.16803840877915,0.0075,0.015,NA,0.5,0.38625,0.47234785910386,NA,0.273662551440329,0.2525,0.31519835024949,0.125988157669742,0.254000914494742,0.0625,0.0920597631976098,0.422577127364258
"2",NA,"9oe8onshjdy2khe",2,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.224279835390947,0.13125,0.16736935203316,NA,0.176726108824874,0.12125,0.25566090823589,NA,0.108139003200732,0.0075,0.015,NA,0.5,0.32875,0.424926464226459,0.316862125262239,0.240740740740741,0.235,0.2992490601489,0.50395263067897,0.320301783264746,0.0775,0.109201648339208,0.288675134594813
"3",NA,"9oe8onshjdy2khe",3,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.31572930955647,0.1375,0.171245437895437,-0.0829739813645022,0.169410150891632,0.045,0.06,0.595340557787587,0.288751714677641,0.0075,0.015,NA,0.5,0.29875,0.397947860906426,0.497843888187013,0.150967840268252,0.21,0.278028775489157,0.755928946018455,0.162551440329218,0.0625,0.0920597631976098,0.422577127364258
"4",NA,"9oe8onshjdy2khe",4,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.237692424935223,0.085,0.104642247682282,0.623502221391649,0.202331961594762,0.045,0.06,0.595340557787587,0.231138545953361,0.0075,0.015,NA,0.5,0.30375,0.402569869712079,0.113364040253027,0.243026977594879,0.21,0.278028775489157,0.755928946018455,0.221993598536808,0.07875,0.110510180526502,NA
"5",NA,"9oe8onshjdy2khe",5,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.196692577351014,0.13125,0.16736935203316,NA,0.266346593507087,0.1775,0.290559804515353,0.639092183151539,0.202179545800945,0.0075,0.015,NA,0.5,0.41625,0.495290318903974,-0.0829739813645022,0.30612711476909,0.21,0.278028775489157,0.755928946018455,0.166615861403241,0.04125,0.0598957427535547,0.774596669241483
"6",NA,"9oe8onshjdy2khe",6,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.141975308641975,0.13125,0.16736935203316,NA,0.102194160154498,0.045,0.06,0.595340557787587,0.255372656607224,0.0775,0.198557296516648,-0.285714285714286,0.5,0.29875,0.397947860906426,0.497843888187013,0.300182898948331,0.20875,0.27692508012096,0.394405318873308,0.270919066925026,0.07875,0.110510180526502,NA
"7",NA,"9oe8onshjdy2khe",7,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.166615791424725,0.1375,0.171245437895437,-0.0829739813645022,0.251257430269776,0.11125,0.209791563224072,0.584612822215468,0.392089620484682,0.135,0.267628473821453,0.800132264198639,0.5,0.38625,0.47234785910386,NA,0.233577198597775,0.27125,0.329450299741858,0.412393049421161,0.243941472336534,0.0625,0.0920597631976098,0.422577127364258
"8",NA,"9oe8onshjdy2khe",8,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.170781869869136,0.105,0.129325171563776,0.580817869551516,0.277777777777778,0.11125,0.209791563224072,0.584612822215468,0.222908093278464,0.0075,0.015,NA,0.5,0.29875,0.397947860906426,0.497843888187013,0.227937814357567,0.21,0.278028775489157,0.755928946018455,0.165294924554184,0.0575,0.0855862138431184,0.591607978309962
"9",NA,"9oe8onshjdy2khe",9,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.635802469135802,0.085,0.111915146427997,0.510138181138622,0.39437585733882,0.1575,0.268747093007534,0.813390051283778,0.228852309099223,0.0075,0.015,NA,0.5,0.38125,0.468414880207706,0.0829739813645022,0.293781435756744,0.3325,0.372223051408695,NA,0.327160493827161,0.0575,0.0855862138431184,0.591607978309962
"10",NA,"9oe8onshjdy2khe",10,1,0,0.5,5,0.111936529812412,0.122436908496194,0.179857088744588,0,0.5,5,0.440980925096271,0.46806017900834,0.751694781839707,0,0.5,5,0.362353473458102,0.413627791142141,0.429477845193667,0.0425240054869285,0.5,1.39917695473346,0.0337567226056395,0.0364719168747212,0.99365072945774,0.0370370370370294,0.5,1.23456790123458,0.0741167913708208,0.0953941676485927,0.930836020039261,0.00411522633744421,0.5,0.905349794238756,0.0248110639246669,0.0348709421243836,0.860828462021117,0.407178783721994,0.13875,0.172010174117696,0,0.114540466392318,0.045,0.06,0.595340557787587,0.141975300898451,0.0075,0.015,NA,0.5,0.38625,0.47234785910386,NA,0.159807956104252,0.21,0.278028775489157,0.755928946018455,0.188614540466261,0.04125,0.0598957427535547,0.774596669241483
