"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","48",1,116.720309296113,241.440618592226,242.730941172871,247.774694346051,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.907407407407407,3.39506172839511,0.0308641975308642
"2","full_offset","48",2,116.331383407771,240.662766815541,241.953089396187,246.996842569366,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.969135802469136,3.39506172839506,0.00617283950617287
"3","full_offset","48",3,116.399802924696,240.799605849393,242.089928430038,247.133681603217,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.156378600823045,0.512345679012346,3.39048925468679,0.0185185185185185
"4","full_offset","48",4,116.331382820791,240.662765641583,241.953088222228,246.996841395407,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148008764709,0.722222849447696,3.39506172839506,0.0185185185185185
"5","full_offset","48",5,116.532681944644,241.065363889287,242.355686469932,247.399439643112,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.14784331656681,0.623456790123457,3.38134430727023,0.0185185185185185
"6","full_offset","48",6,116.331383603473,240.662767206946,241.953089787591,246.996842960771,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148194609294,0.722222291913941,3.3950617280764,0.01440329218107
"7","full_offset","48",7,116.331383400524,240.662766801048,241.953089381693,246.996842554872,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148146427365,0.833333333333333,3.39506172839506,0.0102880658436214
"8","full_offset","48",8,116.591925268284,241.183850536568,242.474173117213,247.517926290392,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.139917695473251,0.619341563786008,3.35390946502058,0.0308641975308642
"9","full_offset","48",9,116.338007251094,240.676014502188,241.966337082833,247.010090256012,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.697530864197531,3.39504291163083,0.01440329218107
"10","full_offset","48",10,116.317676715148,240.635353430296,241.925676010941,246.969429184121,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.139917695473251,0.569958847736626,3.36762688614541,0.00617283950617287
"11","full_offset","48",11,116.525846351942,241.051692703884,242.342015284529,247.385768457708,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.870370161295212,3.39506172839506,0.0185185185185185
"12","full_offset","48",12,116.315864574433,240.631729148867,241.922051729512,246.965804902691,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.137174211248285,0.68107184052416,3.34019204389575,0.00205761316872431
"13","full_offset","48",13,116.33138340812,240.662766816239,241.953089396885,246.996842570064,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.944444444444444,3.39506172552709,0.0185185210996933
"14","full_offset","48",14,116.34850199688,240.697003993761,241.987326574406,247.031079747585,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.142661133237071,0.95679012345679,3.3401920467637,0.00617283950617287
"15","full_offset","48",15,116.319942115357,240.639884230715,241.93020681136,246.973959984539,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.142661179698217,0.535665294924554,3.34019204389575,0.00617283950617287
"16","full_offset","48",16,116.315285905066,240.630571810132,241.920894390778,246.964647563957,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.139917695473251,0.58641975308642,3.3539094621526,0.0102880658436214
"17","full_offset","48",17,116.545420907784,241.090841815568,242.381164396213,247.424917569392,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.138664498975427,0.5,3.33714372809023,0.0054107605547935
"18","full_offset","48",18,116.352425850497,240.704851700995,241.99517428164,247.038927454819,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.919753086419753,3.39506172839506,0.0185185185185185
"19","full_offset","48",19,116.343665255526,240.687330511051,241.977653091696,247.021406264876,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.981481484062656,3.35390946502058,0.00617283950617287
"20","full_offset","48",20,116.426736836972,240.853473673944,242.143796254589,247.187549427768,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.911522633744856,3.39506172839506,0.0185204001949417
"21","full_offset","48",21,116.331383406966,240.662766813931,241.953089394576,246.996842567756,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.14814814795695,0.512345679012346,3.39506172839506,0.0185185188053157
"22","full_offset","48",22,116.319942115357,240.639884230715,241.93020681136,246.973959984539,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.142661179698217,0.726337448559671,3.34019204389575,0.00205761316872431
"23","full_offset","48",23,116.315864574433,240.631729148867,241.922051729512,246.965804902691,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.137174211248285,0.868998628257887,3.34019204389575,0.00754458161865572
"24","full_offset","48",24,116.532468113541,241.064936227082,242.355258807727,247.399011980907,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.696159122085048,3.39506149608933,0.0308641975308642
"25","full_offset","48",25,116.581951461739,241.163902923477,242.454225504122,247.497978677302,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.142661179634484,0.501371741825686,3.34019204389575,0.00891632373113857
"26","full_offset","48",26,116.314519148882,240.629038297764,241.919360878409,246.963114051588,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.139917695473251,0.878600823045267,3.34019204389575,0.00205761316872431
"27","full_offset","48",27,116.33331995622,240.66663991244,241.956962493085,247.000715666265,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.148148148148148,0.944444444444444,3.43621399176955,0.00632525529644874
"28","full_offset","48",28,116.315285905398,240.630571810795,241.92089439144,246.96464756462,NA,-0.137608671515906,1,3.2447872421913,0.111023443806733,-0.139917695473251,0.858024691358025,3.35390946502058,0.00205761316872431
