"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","108",1,116.076452536943,240.152905073885,241.443227654531,246.48698082771,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609053497943,0.166666589231423,9.48559670782286,0.965020576131687
"2","full_offset","108",2,116.055153746373,240.110307492746,241.400630073391,246.444383246571,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164304221917391,0.290123456790119,9.69288218259411,0.619341563786008
"3","full_offset","108",3,116.10820527565,240.216410551301,241.506733131946,246.550486305125,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609053497943,0.129629629629635,8.74485596707819,0.881344307270233
"4","full_offset","108",4,116.050455545668,240.100911091335,241.391233671981,246.43498684516,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.163694557035504,0.0925925925925926,9.97485139460448,0.498628257887517
"5","full_offset","108",5,116.088165907228,240.176331814456,241.466654395101,246.51040756828,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.156412470998662,0.0596707818930041,8.7037037037037,0.646793341123474
"6","full_offset","108",6,116.070570970138,240.141141940275,241.43146452092,246.4752176941,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609053497943,0.228395061728395,9.44444444444444,0.512345679012346
"7","full_offset","108",7,116.043027985508,240.086055971016,241.376378551661,246.42013172484,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.16186557099376,0.170781893004115,9.92455209306186,0.0569272976680384
"8","full_offset","108",8,116.05788168976,240.115763379519,241.406085960165,246.449839133344,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161865569272977,0.0509830818472794,9.81481481481481,0.516410100086369
"9","full_offset","108",9,116.052761916076,240.105523832152,241.395846412798,246.439599585977,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161865569272977,0.205069800786917,9.97942386831276,0.328532236226441
"10","full_offset","108",10,116.076765681771,240.153531363541,241.443853944186,246.487607117365,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164304221917391,0.239368998628258,9.82853223593964,0.744170096021948
"11","full_offset","108",11,116.081845568003,240.163691136007,241.454013716652,246.497766889831,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609053497943,0.248971193415638,9.48559670781893,0.866254934957764
"12","full_offset","108",12,116.047769093054,240.095538186108,241.385860766753,246.429613939932,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161866823723926,0.264060356652949,9.8422496541965,0.183127572016446
"13","full_offset","108",13,116.077230004696,240.154460009393,241.444782590038,246.488535763217,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609053497943,0.0637860082304527,8.82716049382716,0.808641975308642
"14","full_offset","108",14,116.080609704262,240.161219408524,241.45154198917,246.495295162349,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.162170400853529,0.281893004115226,9.52218276973988,0.698902606310014
"15","full_offset","108",15,116.060370932248,240.120741864496,241.411064445141,246.45481761832,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.163694558756287,0.00205761316872431,9.65020576131687,0.745999085505258
"16","full_offset","108",16,116.105980092025,240.21196018405,241.502282764695,246.546035937874,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164609055218726,0.0555555555555556,8.53452217649748,0.907407407407407
"17","full_offset","108",17,116.05763807754,240.115276155079,241.405598735724,246.449351908904,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.164913885078495,0.215896966925774,9.73098613016308,0.6483005561949
"18","full_offset","108",18,116.083362741776,240.166725483551,241.457048064197,246.500801237376,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161864314822028,0.298353909465021,9.84224965706447,0.915637860082305
"19","full_offset","108",19,116.049793797126,240.099587594251,241.389910174896,246.433663348076,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161865569272977,0.098079561042524,9.67764060452252,0.159807956104252
"20","full_offset","108",20,116.049286840225,240.09857368045,241.388896261095,246.432649434274,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.162780064014632,0.0925925923057954,9.41700960219479,0.932098765432099
"21","full_offset","108",21,116.054124533444,240.108249066888,241.398571647533,246.442324820713,NA,0.161777776344618,0,9.0389936613097,0.661023443806733,0.161865569272977,0.108596250539693,9.93827160493827,0.261316872427984
