"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","80",1,123.491443976482,254.982887952964,256.273210533609,261.316963706788,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.0555555555555556,5.74074074074074,0.537037037037037
"2","full_offset","80",2,124.134388446635,256.26877689327,257.559099473916,262.602852647095,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.401234567901249,5.61728395061728,0.574074074074074
"3","full_offset","80",3,122.084423701026,252.168847402052,253.459169982698,258.502923155877,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148119,0.351851851851852,6.48148148148148,0.549382716049383
"4","full_offset","80",4,121.899341693693,251.798683387386,253.089005968031,258.13275914121,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.290123456786583,5.98765432098765,0.401234567901235
"5","full_offset","80",5,123.413098809306,254.826197618612,256.116520199257,261.160273372436,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.388888888888889,6.11111111111111,0.598765432098765
"6","full_offset","80",6,123.4497353072,254.8994706144,256.189793195045,261.233546368225,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148159438206687,0.339506172839506,5.74074074074074,0.537037037037037
"7","full_offset","80",7,123.373387704595,254.746775409189,256.037097989835,261.080851163014,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.277777150552303,5.74074074074061,0.351851921543571
"8","full_offset","80",8,121.33236851406,250.664737028119,251.955059608764,256.998812781944,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.156378600823045,0.364197530864198,6.11111111111111,0.351851851851852
"9","full_offset","80",9,122.903950157971,253.807900315943,255.098222896588,260.141976069767,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.425925925925926,7.09876543209876,0.438271604938272
"10","full_offset","80",10,122.511152067933,253.022304135867,254.312626716512,259.356379889691,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.425925925925926,6.11111111111111,0.5
"11","full_offset","80",11,121.723676282065,251.44735256413,252.737675144775,257.781428317954,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.327160493827161,5.8641975308642,0.240740740740741
"12","full_offset","80",12,123.764424875299,255.528849750597,256.819172331243,261.862925504422,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.388888888888889,6.440329218107,0.462912157699538
"13","full_offset","80",13,123.136099223189,254.272198446379,255.562521027024,260.606274200203,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.156378600823045,0.351851851851852,6.11111111111111,0.462962962962963
"14","full_offset","80",14,123.222587107077,254.445174214154,255.735496794799,260.779249967979,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.38477366255026,5.61728395348526,0.49999999999882
"15","full_offset","80",15,123.632848199973,255.265696399946,256.556018980591,261.599772153771,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.139917695473251,0.430041152263374,7.22222222222222,0.685185185185185
"16","full_offset","80",16,121.489829825263,250.979659650526,252.269982231171,257.31373540435,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.172839506172839,0.425925925925926,6.35802469135802,0.41358024691358
"17","full_offset","80",17,121.645991750254,251.291983500507,252.582306081152,257.626059254332,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.0555555555555556,6.35802469135802,0.203703703703704
"18","full_offset","80",18,122.96691816454,253.933836329079,255.224158909725,260.267912082904,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.0569272976680384,6.11111111111112,0.537037037037037
"19","full_offset","80",19,122.805199837482,253.610399674964,254.900722255609,259.944475428789,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148126904,0.425925925925926,7.34567902094959,0.376543209876412
"20","full_offset","80",20,123.475156485453,254.950312970906,256.240635551551,261.28438872473,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.314814814814815,4.62962962962963,0.425925925925926
"21","full_offset","80",21,122.456113101647,252.912226203294,254.202548783939,259.246301957118,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.191358024691358,6.11111111111111,0.314814814814815
"22","full_offset","80",22,123.58135821114,255.16271642228,256.453039002925,261.496792176105,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.172839506172839,0.364197530864198,6.48148148148148,0.833333333333333
"23","full_offset","80",23,123.79758931075,255.5951786215,256.885501202145,261.929254375325,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.240740740740741,6.11111111111111,0.425925925925926
"24","full_offset","80",24,122.740933994505,253.481867989009,254.772190569654,259.815943742834,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.388888888887709,5.74074074074074,0.462962962962963
"25","full_offset","80",25,123.34582065531,254.691641310621,255.981963891266,261.025717064445,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.425925925925926,5.98765432098765,0.314814812233638
"26","full_offset","80",26,125.438895915264,258.877791830528,260.168114411173,265.211867584352,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148046537621298,0.351851851851852,5.8641975308642,0.648148148148148
"27","full_offset","80",27,121.987504008656,251.975008017312,253.265330597957,258.309083771137,NA,-0.158222223655382,0,4.3389936613097,0.691023443806733,-0.148148148148148,0.388888888888889,6.72839506172839,0.240740740740784
