"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","63",1,116.658955403346,241.317910806691,242.608233387337,247.651986560516,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.598765362407046,9.32098765432099,0.512345679012346
"2","full_offset","63",2,116.788726084812,241.577452169624,242.867774750269,247.911527923448,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246608748666362,0.51234567901236,9.60905349794239,0.722222222222222
"3","full_offset","63",3,116.913717896396,241.827435792793,243.117758373438,248.161511546617,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.230452674897119,0.944444444444444,9.11522633744856,0.536884621246761
"4","full_offset","63",4,116.700522722948,241.401045445895,242.69136802654,247.73512119972,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913579673319,0.755144032921811,9.48559670781893,0.425925925925926
"5","full_offset","63",5,117.085907292882,242.171814585765,243.46213716641,248.505890339589,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.222222222222222,0.5,7.96296296296296,0.388888888888889
"6","full_offset","63",6,116.771893694033,241.543787388067,242.834109968712,247.877863141891,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.24691357852613,0.500016935087808,9.81483363157905,0.388888888888889
"7","full_offset","63",7,116.809375514538,241.618751029075,242.909073609721,247.9528267829,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.224965706447188,0.871742112482853,7.60631001371742,0.611111111111111
"8","full_offset","63",8,116.477127275475,240.95425455095,242.244577131595,247.288330304774,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.648148148148148,9.44444444444444,0.623456790123457
"9","full_offset","63",9,116.550805783394,241.101611566788,242.391934147433,247.435687320613,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246010375563797,0.685185184898388,9.5679012345679,0.401234567614437
"10","full_offset","63",10,116.789379480235,241.57875896047,242.869081541115,247.912834714294,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.722220340545843,9.19752877344595,0.277775896961746
"11","full_offset","63",11,116.69338732254,241.386774645079,242.677097225724,247.720850398904,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.734567901234568,9.32098765432099,0.154320987654321
"12","full_offset","63",12,116.802779195508,241.605558391015,242.895880971661,247.93963414484,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580310646,0.612482829993021,9.5679012345679,0.388888888888889
"13","full_offset","63",13,116.819660799059,241.639321598119,242.929644178764,247.973397351943,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.797668038408779,9.19753086419753,0.672839506172839
"14","full_offset","63",14,116.651928543094,241.303857086188,242.594179666834,247.637932840013,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.623456790123457,9.44440681091598,0.265432029073713
"15","full_offset","63",15,116.506746779054,241.013493558107,242.303816138752,247.347569311932,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246608748666362,0.672839506172839,9.81481481481481,0.499999999999995
"16","full_offset","63",16,116.573698434955,241.147396869909,242.437719450554,247.481472623733,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.524843773814967,9.43072702331962,0.475308641975309
"17","full_offset","63",17,117.042047115072,242.084094230145,243.37441681079,248.418169983969,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.940329218075129,8.33333333333333,0.61522633744856
"18","full_offset","63",18,116.876112988212,241.752225976425,243.04254855707,248.086301730249,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.230452674897119,0.504115226337449,6.52263374485597,0.508230452643031
"19","full_offset","63",19,116.745571396144,241.491142792288,242.781465372933,247.825218546112,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.757887517146907,8.47050777688735,0.598765432098765
"20","full_offset","63",20,116.743473285348,241.486946570696,242.777269151341,247.82102232452,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.249657064471879,0.82235939643347,9.32098765432099,0.177640603566529
"21","full_offset","63",21,116.610268924747,241.220537849495,242.51086043014,247.554613603319,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.89917695473251,9.36213991769547,0.388888888888889
"22","full_offset","63",22,116.775742744596,241.551485489192,242.841808069837,247.885561243016,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.734567901234568,9.5679012345679,0.512345679012346
"23","full_offset","63",23,116.652831358784,241.305662717568,242.595985298213,247.639738471392,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580247166,0.93208183034429,8.7037037037037,0.611111111111111
"24","full_offset","63",24,116.80410352885,241.608207057699,242.898529638344,247.942282811524,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.549382716049383,8.82716049382716,0.347736625514403
"25","full_offset","63",25,116.699547368862,241.399094737725,242.68941731837,247.733170491549,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.238683127572016,0.829218106995885,9.44444444444444,0.467078189300412
"26","full_offset","63",26,116.576382286272,241.152764572544,242.443087153189,247.486840326368,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.245999085505258,0.722222222222222,9.44444444444444,0.723593964334705
"27","full_offset","63",27,116.686794720974,241.373589441947,242.663912022592,247.707665195771,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.245999085505258,0.622085048010974,9.43123507595387,0.401234567901235
"28","full_offset","63",28,116.742228145998,241.484456291995,242.77477887264,247.81853204582,NA,-0.237608671515906,1,7.5447872421913,0.831023443806733,-0.246913580246914,0.90695016003658,8.33333403025053,0.598764804873291
