"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","4",1,116.449632128972,240.899264257944,242.189586838589,247.233340011768,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419651475892912,0.121399176094341,0.18518518518504,0.38477366255144
"2","full_offset","4",2,116.703557794495,241.40711558899,242.697438169635,247.741191342815,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.41978695659537,0.425925925925926,0.432136398960562,0.462962962962963
"3","full_offset","4",3,116.82692463059,241.653849261179,242.944171841825,247.987925015004,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.42798353909465,0.425925925925926,0.185185185185185,0.458847736621974
"4","full_offset","4",4,116.460522986705,240.921045973409,242.211368554055,247.255121727234,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.441700960219479,0.352004267642128,0.183661027282427,0.501371742112483
"5","full_offset","4",5,116.641645309297,241.283290618594,242.573613199239,247.617366372418,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.436251625298011,0.351851851851852,0.185185185185185,0.500050805263425
"6","full_offset","4",6,116.42127337484,240.842546749681,242.132869330326,247.176622503505,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.191358024691358,0.183661027282427,0.376543209876543
"7","full_offset","4",7,116.558229872387,241.116459744775,242.40678232542,247.450535498599,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.42828837067494,0.335390946502058,0.102880658329993,0.220164609053498
"8","full_offset","4",8,116.430633467023,240.861266934046,242.151589514691,247.19534268787,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419448254839201,0.203703703703704,0.0617283950617287,0.290123456790123
"9","full_offset","4",9,116.499062834497,240.998125668993,242.288448249638,247.332201422817,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.220164609053498,0.0615590441836444,0.401234567901235
"10","full_offset","4",10,116.616584623083,241.233169246166,242.523491826811,247.56724499999,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.425925925925926,0.0205761316872431,0.549382716049383
"11","full_offset","4",11,116.751829925117,241.503659850234,242.793982430879,247.837735604058,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.444444444444444,0.12962962962963,0.185185185185185,0.351851851851852
"12","full_offset","4",12,116.563575283804,241.127150567608,242.417473148253,247.461226321433,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.427983523607601,0.179164761469288,0.185185185185185,0.462962962962963
"13","full_offset","4",13,116.609934061771,241.219868123541,242.510190704187,247.553943877366,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.253086419753086,0.185185185185185,0.537037037037037
"14","full_offset","4",14,116.696445487549,241.392890975098,242.683213555743,247.726966728923,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.388888819197169,0.308641975308642,0.513717421124829
"15","full_offset","4",15,116.733110373322,241.466220746644,242.75654332729,247.800296500469,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.388888888888889,0.555555555555556,0.524691358014069
"16","full_offset","4",16,116.687455026122,241.374910052243,242.665232632888,247.708985806068,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.444444444444444,0.0925925925925926,0.185185185185185,0.388888888888889
"17","full_offset","4",17,116.579077788765,241.15815557753,242.448478158175,247.492231331354,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.364197530864198,0.18518518518504,0.5
"18","full_offset","4",18,116.8775133664,241.7550267328,243.045349313445,248.089102486624,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.422496570644719,0.388888261663415,0.185185188053157,0.462962962962963
"19","full_offset","4",19,116.626816842414,241.253633684829,242.543956265474,247.587709438653,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.42798353909465,0.376543209876543,0.185185185185185,0.467078189300412
"20","full_offset","4",20,116.795618971499,241.591237942999,242.881560523644,247.925313696823,NA,-0.198222223655382,0,5.3389936613097,0.361023443806733,-0.419753086419753,0.154320987654321,0.185185185185185,0.491769547325103
