"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","34",1,116.110822636718,240.221645273437,241.511967854082,246.555721027261,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.201188843164152,0.773129096174364,6.86556927297668,0.0941167504953513
"2","full_offset","34",2,116.10953750743,240.219075014859,241.509397595504,246.553150768684,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.203119443174312,0.84156378600823,7.01646090534979,0.0555555555555556
"3","full_offset","34",3,116.10379955247,240.207599104941,241.497921685586,246.541674858765,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.205761316872428,0.537189452827313,7.01188843164152,0.022786160646243
"4","full_offset","34",4,116.119074043181,240.238148086362,241.528470667007,246.572223840186,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.201188843737746,0.610653863740284,6.98902606310014,0.0692729766803841
"5","full_offset","34",5,116.125802278094,240.251604556187,241.541927136832,246.585680310012,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.20576131668123,0.95679012345679,6.85185185185185,0.0555555555555507
"6","full_offset","34",6,116.147066017713,240.294132035425,241.58445461607,246.62820778925,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.194787379972565,0.572702331961591,7.20848598433316,0.0925925925925926
"7","full_offset","34",7,116.125038583748,240.250077167496,241.540399748141,246.58415292132,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.205761316872428,0.606995884773668,6.97530864197531,0.0473251028805273
"8","full_offset","34",8,116.124046638788,240.248093277576,241.538415858221,246.5821690314,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.197530864197531,0.981481690556639,7.00274348422497,0.0555555555555556
"9","full_offset","34",9,116.263850924174,240.527701848348,241.818024428994,246.861777602173,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.197530864197794,0.705755671843158,8.25102880658436,0.372427983539095
"10","full_offset","34",10,116.102274596738,240.204549193476,241.494871774121,246.5386249473,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.203017834368246,0.5,6.93415637860082,0.0226337448559671
"11","full_offset","34",11,116.104523924119,240.209047848237,241.499370428882,246.543123602062,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.205762571387109,0.808641975308642,6.97530864197531,0.0225810579161187
"12","full_offset","34",12,116.158647298087,240.317294596175,241.60761717682,246.651370349999,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.197530864197531,0.895061728395062,6.85185185185185,0.0802469135802469
"13","full_offset","34",13,116.188871739968,240.377743479936,241.668066060581,246.711819233761,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.197530446047215,0.844307270233196,7.23593965195097,0.339506381914664
"14","full_offset","34",14,116.11362413871,240.22724827742,241.517570858065,246.561324031244,NA,0.202391328484094,1,7.1447872421913,0.201023443806733,0.197530864197531,0.755144032921811,6.97530864197531,0.0555555555555556
