"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","84",1,116.842671295356,241.685342590712,242.975665171357,248.019418344537,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740739346906353,0.940329218106996,3.31275720164609,0.578189300411523
"2","full_offset","84",2,117.339806661707,242.679613323414,243.969935904059,249.013689077239,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.796296296296296,3.14814814814815,0.660488182131224
"3","full_offset","84",3,117.536095659805,243.072191319611,244.362513900256,249.406267073435,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.58641975308642,3.27160424135441,0.487654320987654
"4","full_offset","84",4,117.522833815344,243.045667630688,244.335990211333,249.379743384512,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.549331910785957,3.14814838045388,0.87037037037037
"5","full_offset","84",5,116.764249431477,241.528498862954,242.818821443599,247.862574616778,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740669926,0.870319565106945,3.27160493827161,0.845679012345679
"6","full_offset","84",6,118.146912277204,244.293824554409,245.584147135054,250.627900308233,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0987654320987654,0.771604938271605,3.14814814814815,0.611111111111111
"7","full_offset","84",7,117.551266949305,243.102533898611,244.392856479256,249.436609652435,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.759259259259259,3.14814814814815,0.537037037037037
"8","full_offset","84",8,116.450262578197,240.900525156393,242.190847737038,247.234600910218,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.783950617283951,4.38271604938272,0.462962962962963
"9","full_offset","84",9,117.204113808494,242.408227616987,243.698550197632,248.742303370812,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.5,3.14814814814815,0.95679012345679
"10","full_offset","84",10,116.710279550963,241.420559101925,242.71088168257,247.75463485575,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0768175582990398,0.845679012345679,3.27160493827161,0.598765432098765
"11","full_offset","84",11,117.293235767577,242.586471535155,243.8767941158,248.920547288979,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.52880658436214,3.26703243875158,0.537037037037037
"12","full_offset","84",12,116.698155378381,241.396310756762,242.686633337407,247.730386510587,NA,-0.118222223655382,0,8.8389936613097,0.151023443806733,-0.0740740740740741,0.993827160525694,3.27160493827161,0.610958695320835
