"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","89",1,118.904629654887,245.809259309773,247.099581890419,252.143335063598,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.722222222222222,5,0.5
"2","full_offset","89",2,118.625653672408,245.251307344815,246.54162992546,251.58538309864,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0329218106995884,0.609739368998628,6.1522633744856,0.281893004115183
"3","full_offset","89",3,119.002464981674,246.004929963348,247.295252543993,252.339005717172,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.00550954856700925,0.5,4.87654320987654,0.499983064816592
"4","full_offset","89",4,118.343049769181,244.686099538363,245.976422119008,251.020175292187,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0496875476299344,0.537037037037038,8.58024691358025,0.512345679012346
"5","full_offset","89",5,118.935191810797,245.870383621594,247.160706202239,252.204459375419,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-1.12900585389486e-05,0.722222222222222,5,0.833333333333333
"6","full_offset","89",6,119.105855133859,246.211710267718,247.502032848363,252.545786021543,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246913580246914,0.94427509356636,6.06843476726911,0.722222222222222
"7","full_offset","89",7,120.176582474879,248.353164949757,249.643487530402,254.687240703582,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.5,5,0.722222222222222
"8","full_offset","89",8,121.915862623322,251.831725246645,253.12204782729,258.165801000469,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.5,3.88888889175686,0.5
"9","full_offset","89",9,120.41549688594,248.830993771881,250.121316352526,255.165069525705,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.5,5,0.611111111111111
"10","full_offset","89",10,119.053562620371,246.107125240742,247.397447821387,252.441200994567,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246913580246914,0.512345679012346,6.11161916374536,0.376543209876543
"11","full_offset","89",11,120.349798392465,248.69959678493,249.989919365575,255.033672538754,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.944444444444444,5,0.833333333333333
"12","full_offset","89",12,119.259373553511,246.518747107022,247.809069687667,252.852822860847,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.722222222222222,4.62962962962963,0.722222222222222
"13","full_offset","89",13,119.142661721296,246.285323442592,247.575646023237,252.619399196417,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.500056450292695,4.99847584209724,0.388888888888889
"14","full_offset","89",14,118.603198823389,245.206397646779,246.496720227424,251.540473400603,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0494843265762333,0.784103032213835,7.96296296296296,0.504115226337449
"15","full_offset","89",15,119.132360276597,246.264720553194,247.555043133839,252.598796307019,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0414570949550374,0.833333333333333,6.12482853223594,0.796279361208488
"16","full_offset","89",16,118.470254937053,244.940509874106,246.230832454751,251.27458562793,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0329218106995884,0.94718792866941,6.16598079561042,0.313443072702332
"17","full_offset","89",17,119.116706378568,246.233412757135,247.52373533778,252.56748851096,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.00823045269614131,0.5,4.99999999968134,0.277777777777778
"18","full_offset","89",18,119.153306416196,246.306612832393,247.596935413038,252.640688586217,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246913580246914,0.833333333333333,4.99847584209724,0.5
"19","full_offset","89",19,118.478225738879,244.956451477757,246.246774058402,251.290527231582,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0490774663185147,0.833333333333333,8.58024691358025,0.660493803929921
"20","full_offset","89",20,118.998747535511,245.997495071023,247.287817651668,252.331570824847,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.00823045267489708,0.5,5.3703703675024,0.79629629626443
"21","full_offset","89",21,119.449000987968,246.898001975937,248.188324556582,253.232077729761,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246913580246914,0.504115226337449,5.49382716049383,0.5
"22","full_offset","89",22,119.612933625768,247.225867251536,248.516189832181,253.55994300536,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.833350268421142,5,0.5
"23","full_offset","89",23,120.353481152493,248.706962304986,249.997284885631,255.04103805881,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.944444444444444,5,0.944444444444444
"24","full_offset","89",24,119.895520193853,247.791040387706,249.081362968351,254.125116141531,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246913580246914,0.833333333333333,4.8765432098883,0.833333333333333
"25","full_offset","89",25,118.12169386609,244.243387732179,245.533710312825,250.577463486004,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.944444444444444,5,0.722222222222222
"26","full_offset","89",26,118.612117278259,245.224234556517,246.514557137162,251.558310310342,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.833282528069908,5.41152263374486,0.833333334193725
"27","full_offset","89",27,120.349116518054,248.698233036108,249.988555616754,255.032308789933,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.000914494805387966,0.5,4.98628257887517,0.833333333333333
"28","full_offset","89",28,120.076652155906,248.153304311812,249.443626892457,254.487380065636,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.83333145165573,5,0.833333333333333
"29","full_offset","89",29,119.671308750958,247.342617501917,248.632940082562,253.676693255741,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,0,0.5,4.99542752629172,0.833333333333333
"30","full_offset","89",30,119.373706410543,246.747412821086,248.037735401731,253.081488574911,NA,0.0023913284840936,1,3.8447872421913,0.621023443806733,-0.0246896854234263,0.504114599111974,5.35665294924554,0.504115226337449
"31","value_alt_offset","89",1,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"32","value_alt_offset","89",2,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"33","value_alt_offset","89",3,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"34","value_alt_offset","89",4,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"35","value_alt_offset","89",5,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"36","value_alt_offset","89",6,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"37","value_alt_offset","89",7,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"38","value_alt_offset","89",8,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"39","value_alt_offset","89",9,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"40","value_alt_offset","89",10,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"41","value_alt_offset","89",11,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"42","value_alt_offset","89",12,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
"43","value_alt_offset","89",13,115.989933719481,237.979867438961,238.729867438961,242.730424254329,NA,-0.0976086715159064,1,3.3447872421913,NA,-0.0969872478696764,0.5,3.33333333333273,NA
