"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","114",1,116.479315885648,240.958631771296,242.248954351941,247.29270752512,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.179012345679012,8.45679012345679,0.0555555555555556
"2","full_offset","114",2,116.387373172465,240.774746344929,242.065068925574,247.108822098754,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0249961896052431,0.203703703799303,6.89300411512011,0.277777777777778
"3","full_offset","114",3,116.424424497979,240.848848995958,242.139171576603,247.182924749783,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0237768632830361,0.203703703703704,8.33333333333333,0.179012345679011
"4","full_offset","114",4,116.433904001522,240.867808003044,242.158130583689,247.201883756868,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.261316872427984,9.44444444444444,0.183127572016461
"5","full_offset","114",5,116.408732974782,240.817465949564,242.107788530209,247.151541703388,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.239368998628127,8.20987654320987,0.16666666666706
"6","full_offset","114",6,116.471980829261,240.943961658521,242.234284239167,247.278037412346,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0329218106995884,0.179012345679012,8.45526596555403,0.0432098765432099
"7","full_offset","114",7,116.405077841274,240.810155682548,242.100478263193,247.144231436372,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0329331007581274,0.174897119341564,8.37448559670782,0.273606101147241
"8","full_offset","114",8,116.543167966536,241.086335933073,242.376658513718,247.420411686897,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.0555555555661777,8.33333333333333,0.179012345679012
"9","full_offset","114",9,116.487754048517,240.975508097035,242.26583067768,247.309583850859,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0249961896052431,0.152949245541838,8.20987654320987,0.203703703703704
"10","full_offset","114",10,116.443888793207,240.887777586414,242.178100167059,247.221853340239,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.20385611949398,8.08641975308642,0.0678955895492539
"11","full_offset","114",11,116.474384160176,240.948768320352,242.239090900997,247.282844074176,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0245897474978408,0.265432098765432,8.33333333333333,0.184346898338668
"12","full_offset","114",12,116.4323612216,240.8647224432,242.155045023846,247.198798197025,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0249961896052431,0.166615861403285,8.33333333333333,0.154320987654321
"13","full_offset","114",13,116.525335863636,241.050671727272,242.340994307917,247.384747481097,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246951213775377,0.0432098765432099,8.45679012345679,0.191358024691358
"14","full_offset","114",14,116.413457571697,240.826915143394,242.117237724039,247.160990897218,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0301783264746227,0.128257887517147,8.21902149062643,0.179926840420668
"15","full_offset","114",15,116.437465751991,240.874931503981,242.165254084627,247.209007257806,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246917761750076,0.277625361987502,8.20987654320987,0.166666666667803
"16","full_offset","114",16,116.493456946158,240.986913892316,242.277236472961,247.320989646141,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0329218106995884,0.224279835390947,9.32098765432099,0.179012345679012
"17","full_offset","114",17,116.407650958101,240.815301916203,242.105624496848,247.149377670027,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.16803840877915,8.19615912208505,0.0432098765432099
"18","full_offset","114",18,116.457070471578,240.914140943156,242.204463523801,247.24821669698,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.164837677183356,7.34567901234568,0.0555555555555556
"19","full_offset","114",19,116.58424957312,241.16849914624,242.458821726886,247.502574900065,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.0555555555555556,7.26337448559671,0.166717471930092
"20","full_offset","114",20,116.487660635486,240.975321270972,242.265643851617,247.309397024796,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0243865264441396,0.0677488187776254,8.37448559670782,0.265432098765432
"21","full_offset","114",21,116.482184504514,240.964369009029,242.254691589674,247.298444762853,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.16803840877915,8.33333333333333,0.166661021637397
"22","full_offset","114",22,116.367165120585,240.73433024117,242.024652821815,247.068405994994,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0274348422284129,0.166666039441192,7.22222222222222,0.179012345679012
"23","full_offset","114",23,116.339198987973,240.678397975947,241.968720556592,247.012473729771,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0237768632830364,0.166666666666667,8.45679012345679,0.166666666666667
"24","full_offset","114",24,116.385748167598,240.771496335195,242.06181891584,247.105572089019,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0274348422496571,0.265432098765432,8.20987654320987,0.166819083317334
"25","full_offset","114",25,116.415840834978,240.831681669956,242.122004250601,247.165757423781,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.266803840877915,8.45679012345679,0.154778258255722
"26","full_offset","114",26,116.506952942619,241.013905885238,242.304228465883,247.347981639062,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0237768632830361,0.314351922414718,8.33338978362603,0.0925925925925926
"27","full_offset","114",27,116.470805849375,240.94161169875,242.231934279395,247.275687452575,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0246913580246914,0.166649731578858,7.09876543209876,0.179164761469288
"28","full_offset","114",28,116.569173767577,241.138347535155,242.4286701158,247.472423288979,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0237768632830361,0.388888888888889,8.4156378600823,0.537037037037037
"29","full_offset","114",29,116.432176411591,240.864352823182,242.154675403827,247.198428577006,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0244203966197565,0.149748513946045,8.45679012345679,0.0432098533126368
"30","full_offset","114",30,116.469602589128,240.939205178256,242.229527758901,247.27328093208,NA,-0.0282222236553823,0,6.5389936613097,0.491023443806733,-0.0274348422496571,0.100806110179681,8.33333333333333,0.0541838134430727
"31","value_alt_offset","114",1,116.46673479192,238.93346958384,239.68346958384,243.684026399208,NA,0.102391328484094,1,7.4447872421913,NA,0.0738567804744683,0.166666666666667,9.99999999999998,NA
"32","value_alt_offset","114",2,116.46673479192,238.93346958384,239.68346958384,243.684026399208,NA,0.102391328484094,1,7.4447872421913,NA,0.0738567804744683,0.166666666666667,9.99999999999998,NA
"33","value_alt_offset","114",3,116.46673479192,238.93346958384,239.68346958384,243.684026399208,NA,0.102391328484094,1,7.4447872421913,NA,0.0738567804744683,0.166666666666667,9.99999999999998,NA
