"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","76",1,118.882170192094,245.764340384187,247.054662964832,252.098416138012,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.5,1.54320987654321,0.537037037037037
"2","full_offset","76",2,117.378531150988,242.757062301975,244.04738488262,249.0911380558,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172534674592288,0.380658436213992,3.14814814846681,0.5
"3","full_offset","76",3,117.83879960658,243.677599213159,244.967921793804,250.011674966984,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.148148148148148,0.351851851851852,3.14814814814815,0.500001881676423
"4","full_offset","76",4,119.200246026598,246.400492053196,247.690814633841,252.734567807021,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.820987655181379,2.03703703703704,0.450617283950617
"5","full_offset","76",5,118.840316245795,245.680632491591,246.970955072236,252.014708245415,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.537037037037037,2.03703703703704,0.87037037037037
"6","full_offset","76",6,117.421506985698,242.843013971396,244.133336552042,249.177089725221,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.148961032362953,0.425925925925926,3.14814814814815,0.537037036176645
"7","full_offset","76",7,118.146801328825,244.29360265765,245.583925238296,250.627678411475,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.149977137631459,0.376543209876543,3.27160493827161,0.512345679012346
"8","full_offset","76",8,118.216873841119,244.433747682238,245.724070262883,250.767823436062,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839506172839,0.376543209876543,3.14814814814815,0.388888888888889
"9","full_offset","76",9,118.472892225132,244.945784450263,246.236107030909,251.279860204088,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.722222222222222,1.66666666666667,0.833333333333333
"10","full_offset","76",10,117.189322452139,242.378644904277,243.668967484922,248.712720658102,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839924323156,0.425925925925926,3.14814814814815,0.969135802469136
"11","full_offset","76",11,118.225366056313,244.450732112625,245.74105469327,250.78480786645,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839506172839,0.44238683127572,3.27160493827161,0.524691358024691
"12","full_offset","76",12,118.027747253094,244.055494506188,245.345817086833,250.389570260013,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839506172839,0.40214906264289,3.27617743779163,0.783950617283951
"13","full_offset","76",13,118.33185935879,244.66371871758,245.954041298225,250.997794471404,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.205761316872428,0.388905821395523,2.90123456790123,0.207818720965994
"14","full_offset","76",14,117.420568984744,242.841137969489,244.131460550134,249.175213723313,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.156683432403597,0.438271604938272,3.14814814814815,0.796296296200697
"15","full_offset","76",15,118.398392217018,244.796784434036,246.087107014681,251.130860187861,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.101508916323731,0.500000069691719,1.70781893004115,0.611111111111111
"16","full_offset","76",16,118.858818433187,245.717636866374,247.007959447019,252.051712620198,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.833282528069908,2.16049382716049,0.388888888888889
"17","full_offset","76",17,117.447965466279,242.895930932558,244.186253513204,249.230006686383,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.148146893697199,0.376543209876543,3.06584362139918,0.944444444444444
"18","full_offset","76",18,119.009487172377,246.018974344753,247.309296925398,252.353050098578,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.0740740740740741,0.993827152750298,2.16100187979475,0.203652898440278
"19","full_offset","76",19,117.560398388791,243.120796777581,244.411119358226,249.454872531406,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839506172839,0.37517146776406,3.27160493827161,0.318930041152249
"20","full_offset","76",20,118.045174227379,244.090348454757,245.380671035402,250.424424208582,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.148114277972531,0.351851851855393,3.14814814814815,0.598765432098765
"21","full_offset","76",21,117.78793340643,243.575866812859,244.866189393504,249.909942566683,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.37037037037037,0.12962962962963,0.555555555555556,0.37654132820012
"22","full_offset","76",22,118.187795711441,244.375591422883,245.665914003528,250.709667176707,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.104252400548697,0.801783264746228,2.21079103795153,0.845679012345679
"23","full_offset","76",23,118.016937017642,244.033874035283,245.324196615928,250.367949789108,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.148249758674999,0.352258293959254,3.14814814814815,0.833333333333333
"24","full_offset","76",24,117.637677602881,243.275355205762,244.565677786407,249.609430959587,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.172839506172839,0.388888888888889,3.25788751714678,0.227023319615912
"25","full_offset","76",25,117.997137506585,243.99427501317,245.284597593815,250.328350766994,NA,-0.158222223655382,0,4.7389936613097,0.791023443806733,-0.37037037037037,0.0925925925925926,0.267489711934157,0.339506172839506
