"","model","sub","iter","ll","AIC","AICc","BIC","k","offsetIN","omegaIN","lambdaIN","rhoIN","offsetOUT","omegaOUT","lambdaOUT","rhoOUT"
"1","full_offset","9",1,116.533132010793,241.066264021587,242.356586602232,247.400339775411,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.117283950617284,3.51851851851852,0.0189757658893462
"2","full_offset","9",2,116.58684552804,241.173691056079,242.464013636725,247.507766809904,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148153310498,0.133744855967078,3.51851851851852,0.117283950617284
"3","full_offset","9",3,117.07497715555,242.149954311101,243.440276891746,248.484030064925,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.302469135802469,3.53223593964335,0.125514403292181
"4","full_offset","9",4,116.599144637722,241.198289275445,242.48861185609,247.532365029269,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.139917695473251,0.277777754547205,3.47736625514403,0.0185185186141176
"5","full_offset","9",5,116.546822392239,241.093644784479,242.383967365124,247.427720538303,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148158,0.117283950617284,3.39506172839506,0.00617283950617287
"6","full_offset","9",6,116.937443598997,241.874887197994,243.165209778639,248.208962951818,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.179012345679012,3.35390946502058,0.0554031397652797
"7","full_offset","9",7,116.546822393087,241.093644786175,242.38396736682,247.427720539999,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.14814814795695,0.253086419753086,3.39506172839506,0.00617283951679499
"8","full_offset","9",8,116.818901585914,241.637803171827,242.928125752473,247.971878925652,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.123456790123457,0.253086419753086,3.39506172839506,0.0185185185185185
"9","full_offset","9",9,116.547379526343,241.094759052686,242.385081633331,247.428834806511,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.1481468936972,0.0185185185185185,3.3935375704923,0.0308641975308642
"10","full_offset","9",10,116.540915946294,241.081831892588,242.372154473233,247.415907646412,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.150891632373114,0.0925925925925926,3.39506172839506,0.0304069501600366
"11","full_offset","9",11,116.644731443702,241.289462887405,242.57978546805,247.623538641229,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.314814814814815,3.559670781893,0.0308641975308642
"12","full_offset","9",12,116.388989211271,240.777978422541,242.068301003187,247.112054176366,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.00617283950617287,3.39506172839506,0.00617283950617287
"13","full_offset","9",13,117.58115839112,243.162316782239,244.452639362884,249.496392536064,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.327160493827161,3.39489237751698,0.141975308641975
"14","full_offset","9",14,116.814124971353,241.628249942706,242.918572523351,247.96232569653,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.0555555555555556,3.51851851851852,0.0445797369792696
"15","full_offset","9",15,116.660771517297,241.321543034594,242.611865615239,247.655618788418,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.277777777777778,3.47736625514403,0.070644718792867
"16","full_offset","9",16,116.890359426035,241.78071885207,243.071041432715,248.114794605894,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148149,0.104938271604938,3.38133803501549,0.0185185185185187
"17","full_offset","9",17,116.687091751879,241.374183503757,242.664506084402,247.708259257582,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.203703703703704,3.39506172839506,0.104940153281361
"18","full_offset","9",18,116.546822420006,241.093644840011,242.383967420656,247.427720593836,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.0432098611517602,3.39506165095967,0.0185185185185185
"19","full_offset","9",19,116.862378350116,241.724756700233,243.015079280878,248.058832454057,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.0939643347050755,3.39506103147787,0.0267489711934157
"20","full_offset","9",20,116.533020375868,241.066040751737,242.356363332382,247.400116505561,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.1484529797287,0.179012345679012,3.51851851851852,0.0308641975308642
"21","full_offset","9",21,116.92110050532,241.84220101064,243.132523591285,248.176276764465,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.139917695473251,0.133744855967078,3.51851851851852,0.0555555556511546
"22","full_offset","9",22,116.533132010793,241.066264021587,242.356586602232,247.400339775411,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.277777777777778,3.51851851851852,0.0185185185185185
"23","full_offset","9",23,116.523842074324,241.047684148648,242.338006729293,247.381759902473,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.0555555555555556,3.3935375704923,0.0226337448559671
"24","full_offset","9",24,116.991873855905,241.98374771181,243.274070292455,248.317823465634,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.123456790123457,0.154320987654321,3.39506172839506,0.0185185185185185
"25","full_offset","9",25,116.535619310039,241.071238620078,242.361561200723,247.405314373902,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.141975308641975,3.43621398890158,0.0555555555555556
"26","full_offset","9",26,116.633705274124,241.267410548249,242.557733128894,247.601486302073,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148147886,0.203551287913428,3.47736625514403,0.0308641975309954
"27","full_offset","9",27,117.024052121266,242.048104242532,243.338426823177,248.382179996357,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.313443072702332,3.51851851851852,0.0925925925925926
"28","full_offset","9",28,116.901815741356,241.803631482711,243.093954063356,248.137707236535,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148159438206687,0.117283950617284,3.39506172839506,0.0679012345679013
"29","full_offset","9",29,116.663290015297,241.326580030595,242.61690261124,247.660655784419,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.148148148148148,0.240740740740741,3.559670781893,0.0432098765432099
"30","full_offset","9",30,117.846473610326,243.692947220652,244.983269801297,250.027022974476,NA,0.161777776344618,0,3.1389936613097,0.111023443806733,0.156378600823045,0.162553322005641,3.39506172839506,0.117283950617284
