"","sub","model","ou","pu","iter","rho","omega","lambda","offset","ll","AIC","AICc","BIC","k"
"1","au7m9jjmgy8d4gj","value_sig",3,2,1,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"2","au7m9jjmgy8d4gj","value_sig",3,2,2,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"3","au7m9jjmgy8d4gj","value_sig",3,2,3,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"4","au7m9jjmgy8d4gj","value_sig",3,2,4,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"5","au7m9jjmgy8d4gj","value_sig",3,2,5,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"6","au7m9jjmgy8d4gj","value_sig",3,2,6,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"7","au7m9jjmgy8d4gj","value_sig",3,2,7,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"8","au7m9jjmgy8d4gj","value_sig",3,2,8,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"9","au7m9jjmgy8d4gj","value_sig",3,2,9,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"10","au7m9jjmgy8d4gj","value_sig",3,2,10,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"11","au7m9jjmgy8d4gj","value_sig",3,2,11,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"12","au7m9jjmgy8d4gj","value_sig",3,2,12,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"13","au7m9jjmgy8d4gj","value_sig",3,2,13,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"14","au7m9jjmgy8d4gj","value_sig",3,2,14,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"15","au7m9jjmgy8d4gj","value_sig",3,2,15,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"16","au7m9jjmgy8d4gj","value_sig",3,2,16,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"17","au7m9jjmgy8d4gj","value_sig",3,2,17,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"18","au7m9jjmgy8d4gj","value_sig",3,2,18,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"19","au7m9jjmgy8d4gj","value_sig",3,2,19,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"20","au7m9jjmgy8d4gj","value_sig",3,2,20,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"21","au7m9jjmgy8d4gj","value_sig",3,2,21,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"22","au7m9jjmgy8d4gj","value_sig",3,2,22,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"23","au7m9jjmgy8d4gj","value_sig",3,2,23,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
"24","au7m9jjmgy8d4gj","value_sig",3,2,24,NA,0.5,1.49570697483837,-0.138545953392635,161.032686680055,330.06537336011,331.355695940756,336.399449113935,6.01234567937316
