"","sub","model","rr","pu","rho","omega","lambda","offset","bestfit"
"200","9oe8onshjdy2khe","full_offset",1,2,0.0884773662551441,0.783950617283951,1.5843621399177,0.0246913580246915,"value_alt_offset"
"201","9oe8onshjdy2khe","full_offset",2,1,0.128410303307423,0.956790332531948,1.2962962962963,-0.0740740740740741,"value_alt_offset"
"202","9oe8onshjdy2khe","full_offset",2,2,0.0390946502057613,0.907407407407407,1.28257887517147,0.0411522633744854,"value_alt_offset"
"203","9oe8onshjdy2khe","full_offset",3,1,0.0555555555555119,0.796296296296296,1.17283950617284,0.0246913580246915,"value_alt_offset"
"204","9oe8onshjdy2khe","full_offset",3,2,0.0925925925925926,0.611111111111111,1.29629629629629,0.074074074074074,"value_alt_offset"
"205","9p57f5mpldrqae2","full_offset",1,1,0.0679012345679013,0.327160493827161,0.939643372862503,0.106995884773663,"value_alt_offset"
"206","9p57f5mpldrqae2","full_offset",1,2,0.0679012345679013,0.277777777777778,2.03703703703704,0.0246913580246915,"value_alt_offset"
"207","9p57f5mpldrqae2","full_offset",2,1,0.0432098765432099,0.216049382716049,2.40740740740741,-0.0713305898491957,"value_alt_offset"
"208","9p57f5mpldrqae2","full_offset",2,2,0.0679012345679013,0.104938271604938,2.40740740740741,-0.0987654320987654,"value_alt_offset"
"209","9p57f5mpldrqae2","full_offset",3,1,0.0555555555555556,0.833333333333333,1.91358024691358,0,"value_alt_offset"
"210","9p57f5mpldrqae2","full_offset",3,2,0.12962962962963,0.0925925925925926,4.62962962962963,0,"value_alt_offset"
"211","a39zpu2zr3xl47k","full_offset",1,1,0.907390472319599,0.279149519890261,9.81481481481481,0.00914494741655236,"value_alt_offset"
"212","a39zpu2zr3xl47k","full_offset",1,2,0.83196159122085,0.314814815579607,9.81481473748579,0.00274348422496562,"value_alt_offset"
"213","a39zpu2zr3xl47k","full_offset",2,1,0.626200274348423,0.162551440329218,9.81481481481481,0.00833206320174784,"value_alt_offset"
"214","a39zpu2zr3xl47k","full_offset",2,2,0.98559670781893,0.847050754458162,9.93827160493827,0.0073159579332418,"perc_offset"
"215","a39zpu2zr3xl47k","full_offset",3,1,0.981481481481481,0.965020506439968,9.97942386831276,0.00822668932283777,"value_alt_offset"
"216","a39zpu2zr3xl47k","full_offset",3,2,0.973251028806584,0.323045267489712,9.73251028806584,0.00823045267489708,"value_alt_offset"
"217","ajztaxb5eyxtfch","full_offset",1,1,0.00617283950617287,0.216049382716049,1.2962962962963,0.0877914951989027,"value_alt_offset"
"218","ajztaxb5eyxtfch","full_offset",1,2,0.0185185185185185,0.0802475408057213,1.62551440329218,0.0246913580247012,"value_alt_offset"
"219","ajztaxb5eyxtfch","full_offset",2,1,0.0159274500838287,0.277777777777778,1.62551440329218,0.0356652949245542,"value_alt_offset"
"220","ajztaxb5eyxtfch","full_offset",2,2,0.0925925925925926,0.351851851851852,0.555555555555556,0.370471980897221,"value_alt_offset"
"221","ajztaxb5eyxtfch","full_offset",3,1,0.00617283950617287,0.0925925925925926,1.91358024691358,-0.0740740740740741,"value_alt_offset"
"222","ajztaxb5eyxtfch","full_offset",3,2,0.179012345679012,0.203703703703704,3.64197530864198,0,"value_alt_offset"
"223","as5hvtlqa9ouc2z","full_offset",1,1,0.0308641975308642,0.0939643347369418,1.28257887517147,0.0493488458737656,"value_alt_offset"
"224","as5hvtlqa9ouc2z","full_offset",1,2,0.0185185185185185,0.191358024691358,1.54320987654321,0.0960219478737998,"value_alt_offset"
"225","as5hvtlqa9ouc2z","full_offset",2,1,0.0185185185185185,0.055098308184728,3.51394604481024,-0.00823045267489708,"value_alt_offset"
"226","as5hvtlqa9ouc2z","full_offset",2,2,0.0679012345679013,0.277777777873377,3.14814814846681,0,"value_alt_offset"
"227","as5hvtlqa9ouc2z","full_offset",3,1,0.240740740740741,0.203703703703704,2.40740740740741,0,"value_alt_offset"
"228","as5hvtlqa9ouc2z","full_offset",3,2,0.203703703703704,0.351851851851852,3.51851851851852,-0.148148148148148,"value_alt_offset"
"229","au7m9jjmgy8d4gj","full_offset",1,1,0.0555555555555556,0.796296296296296,1.0082304526749,-0.337448559670782,"value_alt_offset"
"230","au7m9jjmgy8d4gj","full_offset",1,2,0.0541838134430727,0.611111111111111,1.62551440329218,-0.222222220501439,"value_alt_offset"
"231","au7m9jjmgy8d4gj","full_offset",2,1,0.0555555555449335,0.88271607261329,1.17285832293707,0.00823045267489708,"value_alt_offset"
"232","au7m9jjmgy8d4gj","full_offset",2,2,0.055098308184728,0.524691358021151,0.802469135802469,1.3938343879083e-07,"value_alt_offset"
"233","au7m9jjmgy8d4gj","full_offset",3,1,0.00205761316872431,0.797668038408779,0.884773662551441,-0.334705075445816,"perc_offset"
"234","au7m9jjmgy8d4gj","full_offset",3,2,0.0555555555449335,0.833333333333333,1.66666667527058,-0.148148008191115,"value_alt_offset"
"235","b3jqszmpuje1kzj","full_offset",1,1,0.0185185185185185,0.0555724906433203,3.39506172839508,-0.00369184914223786,"value_alt_offset"
"236","b3jqszmpuje1kzj","full_offset",1,2,0.0555555555555556,0.0637860082304527,1.50205761316872,0.0329218106995885,"value_alt_offset"
"237","b3jqszmpuje1kzj","full_offset",2,1,0.0267489711934157,0.203703703703704,3.39506172839506,-0.0246913580246914,"value_alt_offset"
"238","b3jqszmpuje1kzj","full_offset",2,2,0.0554031397652797,0.183127362941303,3.18930041152263,0,"value_alt_offset"
"239","b3jqszmpuje1kzj","full_offset",3,1,0.00617283950617772,0.0523548239597623,2.22908085534939,-0.00548696844993135,"value_alt_offset"
"240","b3jqszmpuje1kzj","full_offset",3,2,0.0679011648761819,0.162551440329218,4.88111568358482,-0.0246913580246914,"value_alt_offset"
"241","bdov3ye1qvundbp","full_offset",1,1,0.154320987654321,0.240740740740741,1.2962962962963,-0.00823045267489708,"value_alt_offset"
"242","bdov3ye1qvundbp","full_offset",1,2,0.12962962962963,0.0555555555555556,2.03703703703704,0.0743789056546258,"value_alt_offset"
"243","bdov3ye1qvundbp","full_offset",2,1,0.0308641975308642,0.306584362139918,2.17421124828532,-0.0960219478737997,"value_alt_offset"
"244","bdov3ye1qvundbp","full_offset",2,2,0.203703703703704,0.0555555555555556,0.555555555555556,0.0741756846009245,"value_alt_offset"
"245","bdov3ye1qvundbp","full_offset",3,1,0.0185185185185185,0.0679012345679013,0.925925925925926,0.0493827160493825,"value_alt_offset"
"246","bdov3ye1qvundbp","full_offset",3,2,0.203703703703704,0.0555555555555556,0.555555555555556,0,"value_alt_offset"
"247","brsvshywlogvxcq","full_offset",1,1,0.944444514136164,0.277777777777778,1.54320987654321,-0.444342833917594,"perc_offset"
"248","brsvshywlogvxcq","full_offset",1,2,0.0884773662551441,0.907407407407407,1.2962962962963,0,"value_alt_offset"
"249","brsvshywlogvxcq","full_offset",2,1,0.351851851851852,0.611111111111111,4.51074531321445,-0.362139917695473,"perc_offset"
"250","brsvshywlogvxcq","full_offset",2,2,0.0569272976680384,0.660493827160494,0.679012345679013,0,"perc_offset"
"251","brsvshywlogvxcq","full_offset",3,1,0.0308641975308642,0.722222222222222,1.17283950617284,-0.271593648213066,"value_alt_offset"
"252","brsvshywlogvxcq","full_offset",3,2,0.166819082456943,0.833333333333333,0.802469135802469,0,"value_alt_offset"
"253","bx1xq7e3jhb986v","full_offset",1,1,0.0226337448559671,0.228395061728395,1.91358024691358,0.0356652949245542,"value_alt_offset"
"254","bx1xq7e3jhb986v","full_offset",1,2,0.129629629342832,0.697530864197531,3.14797879727006,-0.0741079442496909,"value_alt_offset"
"255","bx1xq7e3jhb986v","full_offset",2,1,0.0925925925925926,0.277777777777778,1.6666854834309,0.148148148148148,"value_alt_offset"
"256","bx1xq7e3jhb986v","full_offset",2,2,0.166666666666667,0.240740740740741,2.28395061728395,0.074074074074074,"value_alt_offset"
"257","bx1xq7e3jhb986v","full_offset",3,1,0.0679012345679013,0.12962962962963,2.48971193415638,-0.0905349794238683,"value_alt_offset"
"258","bx1xq7e3jhb986v","full_offset",3,2,0.277777777767156,0.166683601754475,3.51851851851852,0,"value_alt_offset"
"259","c2se350v0tr4hzv","full_offset",1,1,0.0144032921846107,0.146039729715999,1.67123914037494,-0.0164609053497943,"value_alt_offset"
"260","c2se350v0tr4hzv","full_offset",1,2,0.0144032956226364,0.0267489706198213,3.39506172839506,-0.00823045267489708,"value_alt_offset"
"261","c2se350v0tr4hzv","full_offset",2,1,0.0514403290906416,0.244855967078189,3.35390946502058,-0.0329218106995884,"value_alt_offset"
"262","c2se350v0tr4hzv","full_offset",2,2,0.0569272976680384,0.0925925925925926,2.94238683127572,-0.0493827160493827,"value_alt_offset"
"263","c2se350v0tr4hzv","full_offset",3,1,0.0226845501193924,0.294238683127572,4.46502057616709,-0.0493827160493827,"value_alt_offset"
"264","c2se350v0tr4hzv","full_offset",3,2,0.0308641975308642,0.0308641975308642,2.86008230452675,-0.172839506172839,"value_alt_offset"
"265","cavjhtxfs1z091j","full_offset",1,1,0.0927450083828685,0.537037037037037,0.925925925925926,-0.000914494741655281,"perc_offset"
"266","cavjhtxfs1z091j","full_offset",1,2,0.0226343720814415,0.5,0.925925925925926,0,"perc_offset"
"267","cavjhtxfs1z091j","full_offset",2,1,0.833333333333333,0.166666666666667,1.66666666666667,-0.666666666666667,"perc_offset"
"268","cavjhtxfs1z091j","full_offset",2,2,0.166666666666667,0.5,0.925925925925926,0,"perc_offset"
"269","cavjhtxfs1z091j","full_offset",3,1,0.055098308184728,0.722222222222222,1.42426910983533,-0.223136577580439,"value_alt_offset"
"270","cavjhtxfs1z091j","full_offset",3,2,0.166666666666667,0.95679012345679,1.29578824366204,-0.222222222222222,"value_alt_offset"
"271","cl4vc26ycu0woo2","full_offset",1,1,0.0308641975308642,0.940329218106996,1.17283950617284,0.00823045267489708,"value_alt_offset"
"272","cl4vc26ycu0woo2","full_offset",1,2,0.0555555555555556,0.689300411522634,1.33744855967078,-0.00274348422496573,"value_alt_offset"
"273","cl4vc26ycu0woo2","full_offset",2,1,0.0308641975308642,0.820987654320594,1.04938271604938,-6.37326857955145e-11,"value_alt_offset"
"274","cl4vc26ycu0woo2","full_offset",2,2,0.170781893007656,0.623456790123457,1.66666666666667,0,"value_alt_offset"
"275","cl4vc26ycu0woo2","full_offset",3,1,0.0555555555555556,0.796296296296296,0.637860082304527,-0.0246913580246914,"perc_offset"
"276","cl4vc26ycu0woo2","full_offset",3,2,0.0925925925925926,0.5,1.2962962962963,-0.0740740740740741,"value_alt_offset"
"277","djb1vpwld9c7hmk","full_offset",1,1,0.014403849714825,0.837448559670782,1.17283950617284,0.271604798888166,"value_alt_offset"
"278","djb1vpwld9c7hmk","full_offset",1,2,0.055572490643364,0.648148148148148,1.41975308641975,0.271300106691053,"value_alt_offset"
"279","djb1vpwld9c7hmk","full_offset",2,1,0.0555555555555556,0.524691358024691,1.21399176954733,0.0987654320987654,"value_alt_offset"
"280","djb1vpwld9c7hmk","full_offset",2,2,0.104938271604938,0.537037246112195,1.66666666666667,0.148148148148148,"value_alt_offset"
"281","djb1vpwld9c7hmk","full_offset",3,1,0.166666666666667,0.722222222222222,1.29171755033328,0,"value_alt_offset"
"282","djb1vpwld9c7hmk","full_offset",3,2,0.0555555555555556,0.5,1.33744855967078,0.0411522633744854,"value_alt_offset"
"283","ds2ot3x1v6q63xg","full_offset",1,1,0.598308184727938,0.5,9.49931412894376,0.00274348422496562,"value_alt_offset"
"284","ds2ot3x1v6q63xg","full_offset",1,2,0.228395061728395,0.475308641975309,5.24691358024691,-0.0493827160493827,"value_alt_offset"
"285","ds2ot3x1v6q63xg","full_offset",2,1,0.391632373113855,0.504113344661025,9.45816186556927,0.00823045267489708,"value_alt_offset"
"286","ds2ot3x1v6q63xg","full_offset",2,2,0.500457247370828,0.500474182458651,9.44444444444444,0.00823170712584576,"value_alt_offset"
"287","ds2ot3x1v6q63xg","full_offset",3,1,0.12962962962963,0.195472623803332,9.55418381344307,0.0411522633744854,"perc_offset"
"288","ds2ot3x1v6q63xg","full_offset",3,2,0.388888888888889,0.5,9.85139460448102,0,"perc_offset"
"289","dtua0nm03dd9yb7","full_offset",1,1,0.0267489711934157,0.960905349794239,0.80246913675846,0.0246913580246915,"value_alt_offset"
"290","dtua0nm03dd9yb7","full_offset",1,2,0.12962962962963,0.611111111111111,0.925925925925926,5.16234965886042e-09,"perc_offset"
"291","dtua0nm03dd9yb7","full_offset",2,1,0.00617283950617287,0.87037037037037,0.788751714677641,0,"perc_offset"
"292","dtua0nm03dd9yb7","full_offset",2,2,0.166666666666667,0.648148148148148,2.77777777777778,0,"value_alt_offset"
"293","dtua0nm03dd9yb7","full_offset",3,1,0.0432098765432099,0.796296296296296,0.925925925925926,0.0987654320987654,"value_alt_offset"
"294","dtua0nm03dd9yb7","full_offset",3,2,0.0925925925925926,0.944444444444444,2.77777777777778,-0.222222222222222,"value_alt_offset"
"295","duzv7z4jux5olpv","full_offset",1,1,0.0185185185185185,0.0679012345679013,2.16049382716049,-0.0219478737997256,"value_alt_offset"
"296","duzv7z4jux5olpv","full_offset",1,2,0.0925925925925926,0.133744855967078,1.70781893004115,-0.065843621399177,"value_alt_offset"
"297","duzv7z4jux5olpv","full_offset",2,1,0.0308641975308642,0.241960067062948,2.53086419753086,-0.0987654320987654,"value_alt_offset"
"298","duzv7z4jux5olpv","full_offset",2,2,0.0102880658436214,0.113168724279835,2.44855967078189,-0.0329218106995884,"value_alt_offset"
"299","duzv7z4jux5olpv","full_offset",3,1,0.12962962962963,0.131001371742113,2.90123456790123,-0.148148148148148,"value_alt_offset"
"300","duzv7z4jux5olpv","full_offset",3,2,0.051440329218107,0.207818930041152,4.519890260631,-0.123456790123457,"value_alt_offset"
"301","dvywvnh6comawyk","full_offset",1,1,0.0555555555555556,0.524691358024691,2.29766803840878,0.082304526748971,"value_alt_offset"
"302","dvywvnh6comawyk","full_offset",1,2,0.487654321848046,0.170781893004115,8.7037037037037,0.0493827160493825,"perc_offset"
"303","dvywvnh6comawyk","full_offset",2,1,0.141975308641975,0.833333333333333,3.51851851851852,0,"value_alt_offset"
"304","dvywvnh6comawyk","full_offset",2,2,0.845831428135955,0.178995410591204,9.56942539247066,0.0246913580246915,"value_alt_offset"
"305","dvywvnh6comawyk","full_offset",3,1,0.0925417873291673,0.598765432098765,3.14814814814815,-0.0823045267489712,"value_alt_offset"
"306","dvywvnh6comawyk","full_offset",3,2,0.820987662064512,0.623456790123457,9.93827160493827,-0.0246913580246914,"perc_offset"
"307","fehlcunq37bd57x","full_offset",1,1,0.05555556329908,0.87037037037037,1.17283950617284,-0.0740740740740741,"value_alt_offset"
"308","fehlcunq37bd57x","full_offset",1,2,0.0679012113373281,0.83196159122085,1.65294924554189,0.00274348422495585,"value_alt_offset"
"309","fehlcunq37bd57x","full_offset",2,1,0.0432098765432099,0.537037037037037,1.29635274658899,0.271604938271605,"value_alt_offset"
"310","fehlcunq37bd57x","full_offset",2,2,0.12962962962963,0.944444444444444,1.66666667527058,-0.222222222222222,"value_alt_offset"
"311","fehlcunq37bd57x","full_offset",3,1,0.141975308641975,0.537087842300462,0.925925848490682,-1.2544509487844e-06,"value_alt_offset"
"312","fehlcunq37bd57x","full_offset",3,2,0.0349794238683128,0.532921810699588,1.13168724279835,0.0246913580246915,"value_alt_offset"
"313","fq39wkqs1solhdu","full_offset",1,1,0.611111111111111,0.833180917543057,1.66666666666667,0.444444444444444,"perc_offset"
"314","fq39wkqs1solhdu","full_offset",1,2,0.512345679012346,0.314814814814815,0.185185185185185,0.296296296296296,"perc_offset"
"315","fq39wkqs1solhdu","full_offset",2,1,0.203703703703704,0.612025605852766,1.66666666666667,-1.54870487545367e-08,"value_alt_offset"
"316","fq39wkqs1solhdu","full_offset",2,2,0.5,0.722222222222222,4.87654320987654,-0.222222361605661,"perc_offset"
"317","fq39wkqs1solhdu","full_offset",3,1,0.166666666666667,0.574074074074074,3.39506172850128,0.148148148148148,"value_alt_offset"
"318","fq39wkqs1solhdu","full_offset",3,2,0.0432098765432099,0.87037037037037,2.73510135650053,0.370065538789818,"value_alt_offset"
"319","fqnkabfbs65dy5r","full_offset",1,1,0.104938271604938,0.12962962962963,2.03703703703704,1.91198168408846e-10,"value_alt_offset"
"320","fqnkabfbs65dy5r","full_offset",1,2,0.0185185185185185,0.0432098765432099,1.79012345679012,0.0109739368998627,"value_alt_offset"
"321","fqnkabfbs65dy5r","full_offset",2,1,0.0198902606310014,0.316186556927298,2.77777777777778,-0.170096021947874,"value_alt_offset"
"322","fqnkabfbs65dy5r","full_offset",2,2,0.00617283950617287,0.273662551440329,1.84499314128944,-0.0685871056241427,"value_alt_offset"
"323","fqnkabfbs65dy5r","full_offset",3,1,0.0185185185185185,0.131001371742113,2.24279835390946,-0.139917695473251,"value_alt_offset"
"324","fqnkabfbs65dy5r","full_offset",3,2,0.0569272976680384,0.0759792714525225,0.994513031550069,0.17283950617284,"value_alt_offset"
"325","fwexbmobod79xhj","full_offset",1,1,0.874485596707819,0.166666666666667,5.53497942386831,0.148148148148148,"value_alt_offset"
"326","fwexbmobod79xhj","full_offset",1,2,0.981481481481481,0.981481489225006,3.88888888888889,0.222222222222222,"value_alt_offset"
"327","fwexbmobod79xhj","full_offset",2,1,0.516308489559518,0.748285322359396,9.93827160493827,0.0161560737692426,"value_alt_offset"
"328","fwexbmobod79xhj","full_offset",2,2,0.162551440329218,0.512345679012346,4.62962962962963,-0.0740740740740741,"value_alt_offset"
"329","fwexbmobod79xhj","full_offset",3,1,0.118655692729767,0.574074074074074,6.35802469135802,-0.230452674897119,"perc_offset"
"330","fwexbmobod79xhj","full_offset",3,2,0.191358024691358,0.524691358024691,6.22085048010974,-0.222222222222222,"value_alt_offset"
"331","g35rvb9r3l07tgx","full_offset",1,1,0.0925925925925926,0.796753543667124,1.74897119341564,-0.0484682213077274,"value_alt_offset"
"332","g35rvb9r3l07tgx","full_offset",1,2,0.253086419753086,0.438271604938272,3.88888888888889,-0.123456790123457,"value_alt_offset"
"333","g35rvb9r3l07tgx","full_offset",2,1,0.0185185185185185,0.944444444444444,1.37860082304527,0.0905350258850146,"value_alt_offset"
"334","g35rvb9r3l07tgx","full_offset",2,2,0.125514403292181,0.907390472319599,3.10699588477366,-0.0493940061079217,"value_alt_offset"
"335","g35rvb9r3l07tgx","full_offset",3,1,0.0679012345679012,0.808641975308642,4.50617283950617,-0.148148148148148,"value_alt_offset"
"336","g35rvb9r3l07tgx","full_offset",3,2,0.0925925925921992,0.903292181069959,2.40740740740741,0,"value_alt_offset"
"337","gg80fe1zyat447z","full_offset",1,1,0.203703703703704,0.0555555555555556,1.54320987654321,0.246913580246914,"value_alt_offset"
"338","gg80fe1zyat447z","full_offset",1,2,0.167123914037494,0.167581161408322,0.555555555555556,0.222222222222485,"value_alt_offset"
"339","gg80fe1zyat447z","full_offset",2,1,0.01440329218107,0.0185185185185185,2.77777777777778,0,"value_alt_offset"
"340","gg80fe1zyat447z","full_offset",2,2,0.0308641975308642,0.155692729766804,2.61316872427984,0.00548696844993146,"value_alt_offset"
"341","gg80fe1zyat447z","full_offset",3,1,0.055555625247275,0.500000000010622,1.29629627048455,0.222222222222222,"value_alt_offset"
"342","gg80fe1zyat447z","full_offset",3,2,0.0925925925925926,0.5,3.8477366255144,-0.0493827160493827,"value_alt_offset"
"343","ggkxy092ul5l6n0","full_offset",1,1,0.649519890260631,0.12962962962963,0.185185185185185,-0.444444444444444,"perc_offset"
"344","ggkxy092ul5l6n0","full_offset",1,2,0.0308698425601337,0.5,1.2962962962963,0.17283950617284,"perc_offset"
"345","ggkxy092ul5l6n0","full_offset",2,1,0.0569272976680384,0.867626886145405,0.939643347050755,0.0219478737997258,"value_alt_offset"
"346","ggkxy092ul5l6n0","full_offset",2,2,0.0555555555555556,0.537037037037037,0.884773662551441,-0.0740740740740741,"value_alt_offset"
"347","ggkxy092ul5l6n0","full_offset",3,1,0.0308641975273235,0.783950640514524,0.925925925925926,-0.345679012345679,"perc_offset"
"348","ggkxy092ul5l6n0","full_offset",3,2,0.00617283950617287,0.53703891871346,0.802475408057213,0,"value_alt_offset"
"349","ghbypuj01msjo4h","full_offset",1,1,0.0967078189300412,0.343621399176955,3.76543209876543,-0.271604938271605,"value_alt_offset"
"350","ghbypuj01msjo4h","full_offset",1,2,0.253086419753072,0.240740740740741,3.88888888888889,-0.148148148148148,"value_alt_offset"
"351","ghbypuj01msjo4h","full_offset",2,1,0.532921810699588,0.351851851851852,4.67078189300426,-0.148148148148148,"perc_offset"
"352","ghbypuj01msjo4h","full_offset",2,2,0.0802469135802469,0.253137225016512,2.44839031990381,0.074074074074074,"value_alt_offset"
"353","ghbypuj01msjo4h","full_offset",3,1,0.141975308641975,0.425925925925926,3.88888888888889,-0.271604938271605,"value_alt_offset"
"354","ghbypuj01msjo4h","full_offset",3,2,0.722222222222222,0.721764974851394,5,-0.222222222222222,"perc_offset"
"355","gnd1v5zo5x7qjad","full_offset",1,1,0.0555555555555556,0.0596707818930041,2.61316872714781,-0.0246913580246914,"value_alt_offset"
"356","gnd1v5zo5x7qjad","full_offset",1,2,0.125057155921353,0.290123456790123,3.43621399176955,0.0493827160493825,"value_alt_offset"
"357","gnd1v5zo5x7qjad","full_offset",2,1,0.0555555555555556,0.302469135802469,3.39506172839506,-0.0493827160493827,"value_alt_offset"
"358","gnd1v5zo5x7qjad","full_offset",2,2,0.0555555555555556,0.0445646835678843,4.25925925925926,0,"value_alt_offset"
"359","gnd1v5zo5x7qjad","full_offset",3,1,0.0102937108728909,0.281842198851801,3.5185185185185,-0.0411522633744856,"value_alt_offset"
"360","gnd1v5zo5x7qjad","full_offset",3,2,0.0349794238683128,0.0226337448559671,4.50617283950617,-0.0411522633744856,"value_alt_offset"
"361","gs1p8zvs22f3u03","full_offset",1,1,0.117283950617284,0.0180612711476909,1.66666666666667,-0.0740740740740741,"value_alt_offset"
"362","gs1p8zvs22f3u03","full_offset",1,2,0.117283950617279,0.117283950617284,1.17283950617284,0.14814800876471,"value_alt_offset"
"363","gs1p8zvs22f3u03","full_offset",2,1,0.131001371742113,0.166666666666667,0.555555555555556,0.222222082838784,"value_alt_offset"
"364","gs1p8zvs22f3u03","full_offset",2,2,0.0322359396433471,0.203703703703704,1.62551440329218,-0.106995884773663,"value_alt_offset"
"365","gs1p8zvs22f3u03","full_offset",3,1,0.0185185185185185,0.10082304526749,2.28395061728395,-0.145404663923182,"value_alt_offset"
"366","gs1p8zvs22f3u03","full_offset",3,2,0.0413808870598994,0.179012345679012,1.66666666670207,-0.0246913580246914,"value_alt_offset"
"367","gstz99vr89krpfz","full_offset",1,1,0.203703703703704,0.179012345678969,0.925907109161694,0.296296296296267,"value_alt_offset"
"368","gstz99vr89krpfz","full_offset",1,2,0.0555555555555556,0.203703703703704,3.51851851883718,-3.21964677141295e-15,"value_alt_offset"
"369","gstz99vr89krpfz","full_offset",2,1,0.0185185185185185,0.240740740740741,2.29766803840878,0.0521262002743481,"value_alt_offset"
"370","gstz99vr89krpfz","full_offset",2,2,0.117283950617284,0.141975308641975,3.02469135802469,0.0246913580246915,"value_alt_offset"
"371","gstz99vr89krpfz","full_offset",3,1,0.0185185185185185,0.58641975308642,3.69684499314129,-0.00823045267489708,"value_alt_offset"
"372","gstz99vr89krpfz","full_offset",3,2,0.0555555555555556,0.0679012345679013,4.50617283950617,-0.148148148148148,"value_alt_offset"
"373","h9du65sl07e0gv9","full_offset",1,1,0.553497942386831,0.253086417171912,0.925925925925926,0.074074074074074,"value_alt_offset"
"374","h9du65sl07e0gv9","full_offset",1,2,0.166666666762266,0.833316398245525,1.66666666666667,-0.444444444444444,"perc_offset"
"375","h9du65sl07e0gv9","full_offset",2,1,0.0445816186556928,0.837448559670782,0.679012577984744,-0.00823045267489708,"perc_offset"
"376","h9du65sl07e0gv9","full_offset",2,2,0.216049382716049,0.611111111111111,2.03703703703704,-0.148148148148148,"value_alt_offset"
"377","h9du65sl07e0gv9","full_offset",3,1,0.0180449632853563,0.598765432099946,0.688045098029968,-0.333350082385096,"perc_offset"
"378","h9du65sl07e0gv9","full_offset",3,2,0.0925925925925926,0.648148148148148,1.66666666666667,-0.37037037037037,"perc_offset"
"379","hd4d44n06f6cawh","full_offset",1,1,0.0679012345679013,0.0308641975308642,2.77828583041203,-0.0246913580246914,"value_alt_offset"
"380","hd4d44n06f6cawh","full_offset",1,2,0.0637860082304527,0.141975308641975,1.25514403292181,0.00792562109355832,"value_alt_offset"
"381","hd4d44n06f6cawh","full_offset",2,1,0.0185185185185185,0.328532235939643,2.79149519890261,-0.0274348422496571,"value_alt_offset"
"382","hd4d44n06f6cawh","full_offset",2,2,0.0679012345679013,0.353223593964335,3.35390946502058,-0.065843621399177,"value_alt_offset"
"383","hd4d44n06f6cawh","full_offset",3,1,0.166666666666667,0.277777777777778,5.49382716049383,0,"value_alt_offset"
"384","hd4d44n06f6cawh","full_offset",3,2,0.154320778579163,0.0432098765432099,6.23456790123457,-0.0246913580246914,"value_alt_offset"
"385","hd9k76vgdu5mql0","full_offset",1,1,0.0679068795971707,0.141975308641975,2.57201646090535,-0.0411522633744856,"value_alt_offset"
"386","hd9k76vgdu5mql0","full_offset",1,2,0.154320987654321,0.825102880945233,3.14814814814815,-0.123456790123457,"value_alt_offset"
"387","hd9k76vgdu5mql0","full_offset",2,1,0.0555555555555556,0.783944972255075,1.79012345679012,0,"value_alt_offset"
"388","hd9k76vgdu5mql0","full_offset",2,2,0.0925925925925926,0.5,3.14815023889973,-0.0740740740953183,"value_alt_offset"
"389","hd9k76vgdu5mql0","full_offset",3,1,0.0555555555555556,0.648148148148148,1.66666666666667,0.00274348422496562,"value_alt_offset"
"390","hd9k76vgdu5mql0","full_offset",3,2,0.203703703703704,0.277777777777778,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"391","hjgqzm1pq2mo1u7","full_offset",1,1,0.0555555555555556,0.981481481481481,1.41969663612706,0,"perc_offset"
"392","hjgqzm1pq2mo1u7","full_offset",1,2,0.117283950617284,0.648148148148148,1.54320987654321,0,"perc_offset"
"393","hjgqzm1pq2mo1u7","full_offset",2,1,0.179012345679012,0.166666666666667,0.185185185185185,-0.666666666666667,"value_alt_offset"
"394","hjgqzm1pq2mo1u7","full_offset",2,2,0.0925925925925926,0.681069958847737,1.2962962962963,0.0246913580246915,"value_alt_offset"
"395","hjgqzm1pq2mo1u7","full_offset",3,1,0.0555555555555556,0.574074074074074,1.54320987654321,-0.0740740740740741,"value_alt_offset"
"396","hjgqzm1pq2mo1u7","full_offset",3,2,0.277777777777778,0.0925925925925926,1.2962962962963,-0.592592592592593,"value_alt_offset"
"397","hkdemly7qs0y8be","full_offset",1,1,0.0884773662551441,0.277777777777778,2.40740740740741,3.76335284624219e-06,"value_alt_offset"
"398","hkdemly7qs0y8be","full_offset",1,2,0.0596707818930041,0.179012345679012,4.87197073616827,0.0274348422496571,"value_alt_offset"
"399","hkdemly7qs0y8be","full_offset",2,1,0.0691205608901083,0.0569272976680384,6.23456790123457,0,"value_alt_offset"
"400","hkdemly7qs0y8be","full_offset",2,2,0.162551440329218,0.195473251028807,5.48925468678555,0.0740741205352202,"value_alt_offset"
"401","hkdemly7qs0y8be","full_offset",3,1,0.0185185185185185,0.0061897745939813,3.93004115215715,-0.0109739368998628,"value_alt_offset"
"402","hkdemly7qs0y8be","full_offset",3,2,0.0679012345679013,0.179012345679012,3.76543209876543,-0.101508916323731,"value_alt_offset"
"403","hm4cdxlz8t0281v","full_offset",1,1,0.0308641975308642,0.0637860082304527,1.33694050703653,0.106995884773663,"value_alt_offset"
"404","hm4cdxlz8t0281v","full_offset",1,2,0.01440329218107,0.150205761316872,1.66666666666667,0.0987654320987654,"value_alt_offset"
