"","sub","model","ou","pu","iter","rho","omega","lambda","offset","ll","AIC","AICc","BIC","k"
"1","pojfe0tpsdoned2","value_sig",2,1,1,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"2","pojfe0tpsdoned2","value_sig",2,1,2,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"3","pojfe0tpsdoned2","value_sig",2,1,3,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"4","pojfe0tpsdoned2","value_sig",2,1,4,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"5","pojfe0tpsdoned2","value_sig",2,1,5,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"6","pojfe0tpsdoned2","value_sig",2,1,6,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"7","pojfe0tpsdoned2","value_sig",2,1,7,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"8","pojfe0tpsdoned2","value_sig",2,1,8,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"9","pojfe0tpsdoned2","value_sig",2,1,9,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"10","pojfe0tpsdoned2","value_sig",2,1,10,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"11","pojfe0tpsdoned2","value_sig",2,1,11,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"12","pojfe0tpsdoned2","value_sig",2,1,12,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"13","pojfe0tpsdoned2","value_sig",2,1,13,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"14","pojfe0tpsdoned2","value_sig",2,1,14,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"15","pojfe0tpsdoned2","value_sig",2,1,15,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"16","pojfe0tpsdoned2","value_sig",2,1,16,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"17","pojfe0tpsdoned2","value_sig",2,1,17,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"18","pojfe0tpsdoned2","value_sig",2,1,18,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"19","pojfe0tpsdoned2","value_sig",2,1,19,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"20","pojfe0tpsdoned2","value_sig",2,1,20,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"21","pojfe0tpsdoned2","value_sig",2,1,21,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"22","pojfe0tpsdoned2","value_sig",2,1,22,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
"23","pojfe0tpsdoned2","value_sig",2,1,23,NA,0.166666666666667,6.12831904044889,-3.58220538833054e-05,121.544472899923,251.088945799846,252.379268380491,257.42302155367,23.0781893004098
